core_rho,core_phi
0.0001,0.06600789
0.00014144941434891643,0.06600789
0.0005559435578380808,0.06600789
0.004700884992729725,0.06600788999999994
0.04615029934164616,0.06600788999999496
0.4606444428308105,0.06600788999949855
4.16375205611612,0.06600788995903022
17.977710589630057,0.06600788923622988
51.627759164934,0.066007883701162
116.29090532567474,0.06600785804157475
223.35682907088335,0.06600777210584433
383.84171792575995,0.06600754182467758
608.1768470364904,0.06600701591630351
906.1708859975946,0.06600594950429291
1287.0444719660866,0.06600397548335095
1759.4857825208203,0.06600057422936306
2331.7108713324114,0.06599504204761078
3011.519888230328,0.06598645863978472
3806.347299657162,0.06597365378452022
4723.306901247504,0.06595517335268884
5769.231908628472,0.06592924474267221
6950.711731409486,0.0658937417630385
8274.126228273739,0.06584614896090002
9745.678241085092,0.06578352536238714
11371.426269585681,0.06570246750132015
13157.316600556742,0.06559907166114122
15109.217583249185,0.06546889505586667
17232.95551337512,0.06530691574170591
19534.353035515596,0.06510749093514086
22019.27229153274,0.06486431318623206
24693.662055128083,0.06457036396667014
26386.469503958306,0.06436707823549849
28079.27695278853,0.06415047169383126
31382.556584059956,0.06368954843936991
34716.92408104708,0.06317320228632321
38271.72242587344,0.06256649870909094
42051.96361253375,0.06185805632927828
46065.80558544115,0.06103497939383076
50322.09610681448,0.060083135760850774
54830.57161436389,0.05898702486760139
59602.05532004332,0.05772962539508295
62460.77336596961,0.05692885827838588
65135.08273462863,0.05614789412629686
70550.14641756087,0.054473332930715795
76240.74988404737,0.05258109346868876
82259.50856150259,0.050434986795581005
88628.20805172913,0.04800579168735053
95621.4978054613,0.045155842776315736
99975.72816356641,0.04328739569367944
104329.95852167152,0.04134860298339631
108972.26309880067,0.03920577638359038
117038.88253621147,0.03530188682785965
122448.25939345825,0.03255996425897966
127375.82173133823,0.029978727518197294
131415.49178591446,0.02780496321569173
135455.1618404907,0.02558073899226889
139509.84097850195,0.023298921936168875
145658.10665028694,0.019747927026858358
151345.7549198602,0.016369652714762675
155461.10065194534,0.01387255763427169
159576.44638403048,0.011334726996170658
163482.79369817852,0.008893149237142127
167704.24024980844,0.006229839120606777
170864.7599174833,0.004232242735582848
173657.63328091273,0.0024791019952850792
176450.50664434218,0.0007547583713593934
179153.85725377558,-0.0008678120792001726
181868.047122662,-0.002432053336697263
184698.65292140233,-0.003977363922803419
187730.80694903588,-0.005521680875988903
191275.62238345377,-0.007171041117071422
195467.1710316933,-0.008899150266889713
199853.96530872388,-0.010452958232534396
203848.453410861,-0.011648639214414828
210807.37995888983,-0.013259599404807244
215603.57968936174,-0.014042332100138243
220399.77941983365,-0.014575999599234956
229233.3801620425,-0.014957256677980795
236733.79322497582,-0.01472319171789649
244234.20628790912,-0.01402871935487566
248699.62842277967,-0.013415240083415545
253165.05055765022,-0.012663627648831586
261204.29326264397,-0.010990551356605247
268605.7642272403,-0.009124940360803467
271229.4476038338,-0.008397415009264718
273853.1309804273,-0.007638870972245173
277129.00185782544,-0.006652259643377869
282185.6909292634,-0.005056654761069803
286823.2258880877,-0.0035371020752111458
291407.5752849595,-0.0020102672015813667
296112.1057101192,-0.00045263460953917146
300476.78278616106,0.0009504818368557544
304258.83127541124,0.0021102443350354766
308040.8797646614,0.003201286518416787
311555.49035671394,0.0041432884759842244
315070.10094876646,0.005009531536674828
319157.1978795637,0.005916724190048886
324115.61522023805,0.0068694618637268
327224.4706020796,0.0073841209174366545
330333.3259839211,0.00783586761670834
334835.38913877064,0.008380888901891351
341548.9851508983,0.008962505907908244
345480.6140663822,0.009180494411721276
349412.24298186606,0.009312372711395749
356420.8094228953,0.009345607772537243
362824.1521939389,0.009165351187977337
370290.72773687926,0.00872375199850435
374714.5014852834,0.008354679279656137
379138.2752336876,0.007912454325591102
383164.1858849544,0.007451199590661152
391654.47507443104,0.006315285921577008
397815.95155238616,0.005372919765653648
400610.4839515593,0.004918571297707182
403237.66161848407,0.004478485604489028
410171.9371901722,0.00326956843943897
417000.53805525904,0.002038315596425334
423447.2821298984,0.0008703472897193456
429776.0102807512,-0.0002523275148593046
433761.2358408458,-0.000935345465695352
437746.4614009404,-0.0015931459056640087
441803.6201505613,-0.0022321595360830513
446744.00948694925,-0.002963070366606784
449407.21274696203,-0.003333912176834307
450841.8652102136,-0.0035266824890578374
452276.51767346513,-0.0037144655129462026
454356.96576273674,-0.0039778152696456045
458572.811081047,-0.004478566632605426
462788.65639935725,-0.00493499338798486
466985.7214504532,-0.005345557449293031
475241.8797155824,-0.006028477361403879
478718.8275655467,-0.0062682781420974635
482195.7754155109,-0.006480931179534089
489619.2913903983,-0.006848403243257998
492704.21305500856,-0.006968206571067351
495789.1347196188,-0.007069736539691988
499599.3468656773,-0.007171001387421495
507115.71331259125,-0.007297686890743865
510855.8824909643,-0.007327226563286674
514596.0516693374,-0.007336229581956537
518616.03085927636,-0.007324460981641347
524031.4298034462,-0.007276158626143412
529344.763341137,-0.007195834698663944
537845.7481311332,-0.007007982333171411
545996.5128788016,-0.00677005591737262
552781.9420090372,-0.006536900617883286
556141.8653043164,-0.00641164289279254
558989.2401202299,-0.006301103805496058
561836.6149361434,-0.006186968497535437
566015.6019776562,-0.006013769145785088
570194.5890191691,-0.005834874223974492
574675.9891163401,-0.005638007697846107
582987.3085847687,-0.005263521147726739
588290.2488250476,-0.005021143308823171
593593.1890653266,-0.004778254115674186
597908.6809391001,-0.004581356384798642
601834.4750328268,-0.004403571709510777
607414.1026602692,-0.004154188315285627
612993.7302877117,-0.003909944597671302
