core_rho,core_phi
301979.0177229377,-0.02271262613523415
304924.2065169185,-0.02249082454192784
307869.3953108993,-0.02221490851228129
311375.5491615076,-0.021818706812706035
316137.5058463974,-0.021168345903172757
320899.4625312873,-0.02039594131704508
326454.85636211536,-0.019350725961140663
332010.25019294344,-0.01816122329310996
337159.9144540673,-0.016939234683471163
341028.7989791591,-0.015950799959858018
344541.24507337273,-0.015004366173530284
351859.93268909305,-0.012893739664296655
358601.74615101825,-0.0108003201386204
366171.94419969333,-0.008304775219463292
370241.8941521414,-0.006911298623544238
373854.54380971275,-0.0056513328869266435
377467.1934672841,-0.004376358620464056
379704.9413368064,-0.0035825300707808296
381942.6892063287,-0.002788224665913674
385342.82757502055,-0.0015860204973736777
388823.8382762796,-0.00036990342116273163
392019.45771374303,0.0007245421384842127
395316.67874494527,0.0018233891825536535
398613.8997761475,0.002884190143036707
401673.1238483897,0.0038293992300427477
406693.54168798897,0.00529078474444664
411436.62487133837,0.00656297543934106
417886.59321771323,0.00812039165481188
423508.61929863074,0.009318014519721444
426813.6254870004,0.009954733473081933
430118.63167537004,0.010543264463417537
433380.9946331629,0.011078398325841579
439413.23053365387,0.01195311841775638
442288.5507809892,0.012319922425973875
444095.62364300934,0.012534550984898134
445902.6965050295,0.012737217015999903
448169.52783409716,0.012974928092249167
452305.48094493785,0.013362856294180794
456441.43405577855,0.01369419927015515
460532.8001772725,0.013969186759929088
464624.1662987665,0.014194458078143988
469270.8528904921,0.014393420754878941
476435.256297108,0.014590132649083515
482462.279372814,0.014660821956681051
486174.62337148824,0.014664799119831956
489448.04823594994,0.01464493426582263
492406.2720222183,0.014609129779768344
500350.15371425415,0.014435504256962443
504201.32266205194,0.014314042673374074
508052.49160984973,0.014170455135935636
512404.280036614,0.01398355320906617
516921.468909177,0.013764144307470971
521025.1657678292,0.01354435394501874
525197.435181195,0.01330274136869043
529369.7045945609,0.01304456455513329
536680.6848924904,0.012557286086687167
541334.8840449607,0.012227242882318143
545989.083197431,0.011884276907882548
549178.5275085116,0.011642823734700714
552367.971819592,0.011396862802364635
556186.8304833157,0.011097282019890426
565744.3381163588,0.010329563560697214
574525.6087681504,0.009611591700514118
578616.920509196,0.00927603784219437
582708.2322502416,0.008941187840565716
587946.2173803551,0.00851499371638496
597474.8974695995,0.007752419102558273
603470.1294010928,0.0072847122928334515
606442.7756300583,0.007057112103846514
609415.4218590237,0.006832689449367689
