shell_rho,shell_phi
845068.5906558417,-0.0003283371086013343
845203.1096987622,-0.0003282360812798082
845333.7224005598,-0.00032813808816657713
845460.539052656,-0.0003280430355907218
845488.6611542806,-0.00032802196944469803
845516.7832559053,-0.00032800090766054655
845538.0253862955,-0.00032798500144514797
845559.2675166858,-0.00032796909769733926
845564.9736292463,-0.0003279648260133423
845570.6797418069,-0.00032796055450657653
845577.761053155,-0.00032795525379359785
845648.574166635,-0.0003279022615589096
845743.1243876664,-0.0003278315475813034
845837.3386113157,-0.0003277611313867075
845931.3229578043,-0.0003276909323234174
846025.0774766494,-0.00032762094917047636
846118.6026757663,-0.0003275511804337442
846211.8990546721,-0.0003274816246898398
846304.9671088638,-0.00032741228057819627
846397.8073281231,-0.00032734314679799467
846425.2338745726,-0.00032732273119507433
846452.660421022,-0.0003273023190625322
846467.2779693092,-0.0003272914414047824
846481.8955175965,-0.000327280564726662
846498.3479236967,-0.0003272683239304337
846608.897539185,-0.00032718610558319836
846717.5755455302,-0.00032710533294520434
846823.7074317944,-0.00032702650348787933
846927.3458595101,-0.00032694957397947505
847028.5478230879,-0.00032687449825169045
847127.3691249348,-0.0003268012312861163
847223.8643543336,-0.0003267297292104503
847318.0869132641,-0.0003266599492614721
847410.0890377867,-0.0003265918497527851
847499.9218221037,-0.00032652539004191596
847587.6352397708,-0.0003264605305007403
847673.2781672743,-0.0003263972324852646
847756.8984052406,-0.00032633545830816635
847838.5426993547,-0.0003262751712124625
847918.2567623428,-0.00032621633534522766
847996.0852939818,-0.0003261589157335292
848072.0720025435,-0.0003261028782599992
848146.2596235239,-0.0003260481896410425
848218.6899402152,-0.0003259948174042671
848289.4038033016,-0.00032594272986716585
848358.4411499584,-0.0003258918961166518
848425.8410223157,-0.0003258422859895088
848491.6415857322,-0.0003257938700533919
848511.2554470306,-0.00032577944145156904
848530.8693083291,-0.00032576501433587054
848538.9360216705,-0.0003257590812382146
848544.1468888995,-0.0003257552487594407
848548.441325893,-0.00032575209037375124
848552.7357628866,-0.00032574893205916184
848595.680132822,-0.00032571735281935
848605.9838557697,-0.0003257097770084206
848616.2875787175,-0.0003257022016052766
848630.6720165885,-0.0003256916267000506
848635.556172992,-0.00032568803622990805
848640.4403293955,-0.00032568444585122586
848642.0081498948,-0.0003256832933544294
848643.5759703941,-0.00032568214086705347
848645.5578354124,-0.0003256806840336447
848665.3764855962,-0.00032566611652670876
848699.7213177861,-0.0003256408752453099
848709.9695884977,-0.00032563334428557914
848720.2178592092,-0.0003256258137258632
848724.0873111908,-0.00032562297050727385
848726.5159207997,-0.00032562118602837744
848728.9445304086,-0.0003256194015719151
848734.1404809942,-0.00032561558384648013
848766.6253921649,-0.00032559171787779895
848799.8590852726,-0.00032556730593433713
848804.94789776,-0.00032556356829549244
848810.0367102473,-0.0003255598307545191
848815.3996095409,-0.0003255558920129934
848847.1732408007,-0.0003255325583320521
848859.7931504984,-0.0003255232916732198
848872.4130601961,-0.0003255140256138442
848879.3895705591,-0.00032550890342865715
848886.3660809222,-0.00032550378142644004
848924.5928152368,-0.00032547571943408727
848932.4472814251,-0.0003254699542015294
848940.3017476135,-0.0003254641892002377
848948.5237259255,-0.0003254581547009791
848950.5633344611,-0.0003254566577748862
848952.6029429967,-0.0003254551608643744
848954.3240717796,-0.0003254538977048017
848954.9231116367,-0.00032545345806399257
848955.4549833535,-0.00032545306771961975
848955.9381227788,-0.0003254527131411345
848960.7695170316,-0.00032544916740429974
848961.9437869269,-0.000325448305626488
848963.1180568222,-0.00032544744385382335
848969.637676847,-0.00032544265933157475
848976.2184902539,-0.0003254378300624266
849023.6077676461,-0.000325403058645723
849033.4986405076,-0.000325395802370137
849043.3895133691,-0.0003253885464587078
849050.0693392234,-0.0003253836463666359
849052.9333367551,-0.00032538154548672097
849055.7973342868,-0.000325379444637315
849059.4121064454,-0.000325376793110161
849061.102710965,-0.00032537555302549853
849062.7933154845,-0.00032537431295146283
849079.6993606802,-0.00032536191279552295
849213.51172594,-0.00032526380227855805
849345.4518203965,-0.00032516712955141957
849475.0432021568,-0.0003250722404985367
849499.1325622512,-0.0003250546086998556
849516.5491621932,-0.0003250418622509886
849533.9657621352,-0.0003250291169231829
849650.7831030459,-0.00032494365988921056
849766.4764966461,-0.00032485907469271115
849881.1249665541,-0.00032477530209707595
849896.3120129517,-0.00032476420868833686
849911.4990593493,-0.0003247531161278642
850037.035266088,-0.0003246614574294187
850160.5990357198,-0.0003245712953892759
850281.5248301676,-0.0003244831124282506
850296.413748499,-0.0003244722586557573
850304.8072543571,-0.00032446614028805253
850309.2785134282,-0.0003244628811107919
850313.7497724992,-0.00032445962200670854
850318.8339713922,-0.0003244559162192373
850369.6759603227,-0.0003244188635467984
850466.5205387481,-0.0003243483112159249
850499.6119837647,-0.0003243242115938975
850530.7727111516,-0.00032430152171823175
850575.3308071683,-0.0003242690826241517
850619.8889031849,-0.0003242366507744386
850719.067077947,-0.0003241644893958606
850815.7164696446,-0.00032409420241707163
850915.0647251875,-0.00032402198815482204
850928.2040831541,-0.0003240124401052099
850941.3434411207,-0.00032400289268308505
850951.3378331236,-0.00032399563090062405
850961.3322251266,-0.00032398836948112694
851061.2761451559,-0.0003239157752410784
851174.2669441905,-0.0003238337480663729
851284.9484196741,-0.00032375344225410446
851393.2715547412,-0.0003236748905123409
851493.8457448204,-0.00032360199600973646
851597.8248285766,-0.00032352667213145854
851668.1339230103,-0.00032347576138052
851738.443017444,-0.00032342486846550394
851818.3997484131,-0.0003233670138127425
851915.3667616657,-0.00032329688185651353
852010.3539897556,-0.00032322821460726496
852093.9396498827,-0.0003231678165099439
852174.6556477244,-0.0003231095158280151
852263.8775841175,-0.00032304509857910505
852287.0802348561,-0.00032302835120297957
852310.2828855948,-0.0003230116057579957
852322.9229683913,-0.0003230024841725731
852330.6538206792,-0.0003229969055650943
852338.384672967,-0.000322991327171914
852347.2130507034,-0.00032298495709339267
852421.8078279756,-0.0003229311447006466
852495.7978910562,-0.00032287778823943066
852569.3502389367,-0.00032282476685356083
852576.6345361522,-0.00032281951690500156
852583.2033937202,-0.00032281478275184635
852648.8919693999,-0.000322767449708379
852731.3640990151,-0.00032270804482499723
852812.1679174715,-0.00032264986519681837
852850.8251903405,-0.00032262203978387525
852889.4824632095,-0.00032259421970390074
852965.0933728109,-0.0003225398209917267
853040.7042824122,-0.0003224854426610905
853064.2360128784,-0.00032246852311934224
853087.7677433445,-0.0003224516055500035
853098.089989783,-0.00032244418524246174
853108.4122362215,-0.00032243676531433014
853119.1170732687,-0.00032242907076977437
853129.821910316,-0.0003224213766332
853193.5809969101,-0.0003223755580310259
853256.7778163686,-0.0003223301577586089
853284.804564198,-0.00032231002803225937
853312.8313120274,-0.0003222899010983993
853320.5417255176,-0.0003222843644853573
853328.2521390078,-0.00032227882808359893
853398.34193398,-0.000322228510345076
853467.3250509225,-0.0003221790041313884
853534.8122522038,-0.000322130587817313
853592.219808429,-0.0003220894155069963
853649.6273646542,-0.0003220482548818868
853713.2111769203,-0.00032200267957663574
853757.876780386,-0.00032197067293925356
853802.5423838516,-0.0003219386733655797
853847.1705058549,-0.0003219067076967288
853906.2738813427,-0.0003218643847208127
853964.1900424629,-0.00032182292387314344
853997.9026377392,-0.0003217987952610765
854031.6152330155,-0.00032177467066497965
854086.7997159171,-0.000321735189537667
854140.9107775631,-0.0003216964868187005
854151.8853353641,-0.00032168863857102824
854162.8598931652,-0.00032168079074838574
854167.3496363447,-0.0003216775802897557
854171.8393795242,-0.0003216743699022522
854216.7368113195,-0.0003216422699385898
854262.8104890345,-0.000321609336395155
854308.4694021603,-0.00032157670670963294
854314.8038879421,-0.00032157218041316873
854321.138373724,-0.0003215676542581129
854327.1782287754,-0.00032156333875607546
854377.4175772696,-0.00032152744750960994
854426.8495191341,-0.00032149214175566915
854475.1875682665,-0.0003214576256120857
854522.4535579641,-0.00032142388293242356
854568.6709489572,-0.00032139089643610233
854613.8627153762,-0.00032135864921716646
854658.0513415163,-0.0003213271247453219
854699.1251317024,-0.0003212978285724215
854741.409751671,-0.0003212676749577455
854782.7692310194,-0.0003212381871451368
854823.2092350511,-0.0003212093606915687
854862.7498841343,-0.000321181180865609
854901.4109671861,-0.0003211536331920387
854916.4368362239,-0.0003211429280330094
854931.4627052618,-0.0003211322236657108
854948.5378957635,-0.00032112006033117304
854985.2159098206,-0.00032109393658469575
855021.210554254,-0.0003210683041489689
855056.3961517791,-0.00032104325223768784
855090.7897379462,-0.00032101876842433453
855124.4089717579,-0.000320994839853746
855157.2711322733,-0.00032097145395598486
855189.3931203383,-0.0003209485984444074
855221.7865224526,-0.0003209255534717935
855252.4699887614,-0.00032090372834871455
855261.5239587175,-0.00032089728889683874
855265.0760006898,-0.00032089476265756314
855266.940450927,-0.0003208934366640256
855268.8049011643,-0.0003208921106826432
855270.63644565,-0.00032089080811539047
855288.9518905076,-0.00032087778308795544
855310.8065915047,-0.00032086224265333513
855332.8540861555,-0.00032084656681873107
855333.9544480294,-0.0003208457845026601
855335.0548099033,-0.00032084500219082055
855336.3067271165,-0.00032084411213454084
855348.8258992485,-0.0003208352118729829
855379.04870887,-0.00032081372781207805
855408.7128300996,-0.00032079264400117506
855437.700770582,-0.00032077204375569436
855465.79467223,-0.0003207520816577027
855493.4904163862,-0.0003207324051672509
855520.5537160895,-0.00032071318058429934
855546.9971644334,-0.0003206943987852634
855572.8348480207,-0.0003206760495947784
855598.0805505279,-0.00032065812306161963
855612.6208496068,-0.00032064779925750715
855627.1611486857,-0.0003206374761905964
855642.7671771763,-0.0003206263973159139
855666.4079762409,-0.00032060961609496044
855689.5621194269,-0.00032059318221076507
855712.1778824757,-0.00032057713225080965
855734.2672457404,-0.0003205614575866648
855755.8423889425,-0.0003205461494551253
855765.704994226,-0.0003205391522172483
855769.4166604221,-0.00032053651898340525
855773.1283266182,-0.00032053388579753863
855776.4715783906,-0.0003205315140188231
855779.4928438145,-0.0003205293706980141
855798.055464011,-0.00032051620285703723
855816.4149144378,-0.00032050318031948583
855822.7935786701,-0.0003204986561452956
855829.1722429025,-0.00032049413211273774
855832.0818492636,-0.0003204920685374488
855833.8774337975,-0.0003204907950727146
855835.6730183313,-0.0003204895216192025
855837.4792323816,-0.00032048824063841144
855855.5413728843,-0.0003204754314550026
855875.0065044678,-0.00032046162857916454
855894.0203721647,-0.00032044814697092277
855912.579249332,-0.0003204349891825035
855930.6938606892,-0.0003204221475230619
855948.3747921279,-0.0003204096144049784
855965.6323805003,-0.0003203973824217641
855982.4767185044,-0.00032038544434436606
855998.9176602436,-0.00032037379311700506
856014.9648267567,-0.00032036242185304515
856023.2814335577,-0.000320356528932295
856031.5980403587,-0.0003203506362519226
856046.8978658533,-0.0003203397962829047
856061.879185023,-0.00032032918276466175
856076.4896977282,-0.00032031883269538524
856090.73805361,-0.00032030873989177567
856104.6331944525,-0.00032029889796673
856118.1838468221,-0.0003202893006886289
856131.3985232349,-0.00032027994198035106
856144.2855272371,-0.00032027081591552334
856156.8529584085,-0.0003202619167148335
856161.0976286876,-0.00032025891111922853
856165.3422989667,-0.00032025590558617086
856169.8148412126,-0.0003202527387709783
856181.7934039398,-0.0003202442576068783
856193.5300555438,-0.0003202359482058018
856204.9618436333,-0.00032022785510385174
856216.0960473913,-0.00032021997311185006
856226.9403876223,-0.00032021229673008473
856237.5023913421,-0.0003202048205980688
856247.7893912302,-0.0003201975394948156
856257.8085303897,-0.00032019044833536355
856267.5667673551,-0.00032018354216712964
856272.6747890223,-0.0003201799272137358
856274.9327830867,-0.00032017832925732514
856277.190777151,-0.000320176731318598
856279.4864475586,-0.00032017510673517974
856288.7197867276,-0.0003201685727371417
856297.7690287933,-0.0003201621693028055
856306.5694276731,-0.000320155942227512
856315.1271286971,-0.00032014988714036224
856323.4488053042,-0.00032014399929816706
856331.5409550552,-0.00032013827408353286
856339.4098973216,-0.00032013270700641786
856347.0617780793,-0.00032012729370066667
856354.502574693,-0.00032012202992055437
856358.6889185573,-0.0003201190684949131
856360.9449233694,-0.0003201174726190677
856362.844956073,-0.00032011612856811184
856364.7449887765,-0.00032011478452966837
856371.7368919016,-0.0003201098387295928
856378.5807078147,-0.00032010499784472616
856385.2240931758,-0.00032010029888707826
856391.6722971039,-0.00032009573813020193
856397.9310393675,-0.00032009131151565295
856404.0058793033,-0.00032008701509932857
856409.9022136179,-0.000320082845052969
856415.6252810437,-0.00032007879766081333
856421.1801669584,-0.0003200748693162844
856426.5718078221,-0.0003200710565188058
856427.2649868816,-0.00032007056633185765
856427.9581659412,-0.000320070076146574
856432.7199001469,-0.0003200667089057224
856437.4109649626,-0.00032006339171524335
856442.011486616,-0.0003200601386245412
856442.6881362596,-0.00032005966016266675
856443.3647859031,-0.00032005918170237817
856444.0482349534,-0.00032005869843582563
856448.9642997533,-0.00032005522233602673
856453.7756785329,-0.00032005182033970655
856458.431196103,-0.0003200485286249702
856462.9352115641,-0.0003200453441022478
856467.2926419091,-0.00032004226328804516
856471.5082536591,-0.00032003928280577775
856475.5866586579,-0.0003200363993887088
856479.5323190612,-0.0003200336098763881
856483.3495521238,-0.0003200309112112367
856487.0425349185,-0.0003200283004351807
856490.6153088376,-0.00032002577468644193
856494.0717840284,-0.0003200233311963765
856497.4157436135,-0.0003200209672864669
856498.6303487669,-0.00032002010866810323
856499.8449539203,-0.0003200192500548471
856500.6832377195,-0.0003200186574688845
856501.5215215186,-0.0003200180648853548
856504.6586481794,-0.00032001584726944134
856507.718605928,-0.0003200136842365908
856510.6702088229,-0.0003200115978286838
856513.5168090814,-0.00032000958567285695
856516.262133092,-0.00032000764513201376
856518.909782137,-0.00032000577365773867
856521.4632296823,-0.00032000396879219444
856523.9258257817,-0.0003200022281649914
856526.3008014663,-0.00032000054949006903
856528.5912729582,-0.00031999893056270263
856530.8002457526,-0.00031999736925660373
856532.9306185305,-0.0003199958635211419
856534.9851869625,-0.00031999441137864424
856535.8080364686,-0.000319993829803312
856536.6308859746,-0.00031999324823032326
856537.6247426096,-0.00031999254579616207
856538.5254590891,-0.000319991909194194
856540.398804601,-0.00031999058517340976
856542.2169405174,-0.000319989300184619
856543.9657707773,-0.0003199880641892049
856545.6476821314,-0.0003199868754990809
856547.2652303398,-0.0003199857323068176
856548.8208776788,-0.0003199846328711556
856550.3169923513,-0.0003199835755174136
856551.7558520079,-0.0003199825586349931
856553.1396471999,-0.00031998158067493066
856554.4704847136,-0.00031998064014753533
856555.7503907629,-0.00031997973562012614
856556.9813140777,-0.0003199788657148445
856558.165128855,-0.0003199780291065631
856558.5386076971,-0.00031997776516805944
856558.8640244113,-0.00031997753519558456
856559.1894411255,-0.00031997730522347615
856560.2923508454,-0.0003199765257995078
856561.3645578615,-0.00031997576807711055
856562.3935557939,-0.0003199750408940597
856563.3808530276,-0.00031997434318394025
856564.3281351252,-0.0003199736737551679
856565.2370235759,-0.00031997303146147707
856566.1090742468,-0.0003199724152030117
856566.945779983,-0.0003199718239244851
856567.7485731362,-0.00031997125661339
856568.5188280412,-0.000319970712298246
856569.2578633466,-0.0003199701900469501
856569.966944276,-0.0003199696889651769
856570.6472847864,-0.00031996920819485065
856571.3000496503,-0.0003199687469126729
856571.5120890759,-0.0003199685970734178
856571.7045754923,-0.00031996846105157844
856572.3150238,-0.0003199680296749652
856572.9075324778,-0.00031996761097672206
856573.4749581843,-0.00031996721000458327
856574.0182201548,-0.00031996682610882493
856574.5383446256,-0.0003199664585641243
856575.0363168886,-0.00031996610667410486
856575.5130803336,-0.0003199657697720121
856575.9695381847,-0.0003199654472194851
856576.406555203,-0.0003199651384053527
856576.8249593269,-0.0003199648427444734
856577.2255432425,-0.0003199645596766246
856577.6090658795,-0.0003199642886654452
856577.9762538496,-0.0003199640291974182
856578.2627208632,-0.00031996382677000243
856578.406566382,-0.00031996372512393294
856578.5440463382,-0.00031996362797605054
856578.8715358202,-0.0003199633965614184
856579.1883925562,-0.0003199631726605808
856579.491248736,-0.00031996295865329685
856579.7806499687,-0.00031996275415397974
856580.0571925372,-0.0003199625587412389
856580.3214477219,-0.0003199623720113556
856580.5739614551,-0.0003199621935785262
856580.8152554161,-0.00031996202307408845
856581.0458281068,-0.0003199618601457606
856581.266155881,-0.00031996170445691436
856581.4766939303,-0.0003199615556858775
856581.6778772232,-0.0003199614135252703
856581.8701214032,-0.00031996127768137074
856582.0538236471,-0.0003199611478735077
856582.0973629103,-0.0003199611171077672
856582.1372701855,-0.00031996108890846995
856582.3089648171,-0.000319960967585593
856582.4754847297,-0.00031996084991937386
856582.6342762205,-0.0003199607377142978
856582.7856413536,-0.00031996063075690796
856582.9299262343,-0.00031996052880262863
856583.0674620153,-0.000319960431617451
856583.1985643873,-0.00031996033897829313
856583.3235342747,-0.00031996025067250813
856583.4426585273,-0.0003199601664973955
856583.5562105776,-0.0003199600862597363
856583.6644510691,-0.0003199600097753494
856583.767628453,-0.0003199599368686695
856583.8659795598,-0.00031995986737234325
856583.9597301431,-0.0003199598011268453
856584.0490953958,-0.0003199597379801126
856584.1360809994,-0.00031995967651489974
856584.2176208496,-0.00031995961889775415
856584.2952511201,-0.0003199595640431911
856584.3691856447,-0.0003199595118001098
856584.439600938,-0.00031995946204377995
856584.5066645239,-0.0003199594146558246
856584.5705359394,-0.0003199593695235105
856584.6313671279,-0.0003199593265394708
856584.6893028001,-0.0003199592856014491
856584.7444807793,-0.0003199592466120563
856584.7970323283,-0.0003199592094785389
856584.8470824622,-0.00031995917411255855
856584.8947502458,-0.00031995914042998137
856584.9401490764,-0.0003199591083506786
856584.9833869538,-0.00031995907779833524
856585.0245667374,-0.0003199590487002689
856585.0637863902,-0.00031995902098725683
856585.1011392128,-0.0003199589945933713
856585.1367140646,-0.00031995896945582255
856585.1705955755,-0.00031995894551480964
856585.2028643468,-0.0003199589227133782
856585.2335971438,-0.0003199589009972847
856585.2628670776,-0.0003199588803148676
856585.2907437793,-0.00031995886061692453
856585.3172935657,-0.0003199588418565949
856585.3425795969,-0.00031995882398924897
856585.3666620268,-0.00031995880697238097
856585.3895981461,-0.0003199587907655086
856585.4114425182,-0.0003199587753300764
856585.4322471096,-0.0003199587606293643
856585.452061413,-0.0003199587466284
856585.4709325656,-0.0003199587332938758
856585.4889054608,-0.0003199587205940694
856585.506022855,-0.00031995870849876857
856585.5102609603,-0.0003199587055040864
856585.5144990656,-0.00031995870250940423
856585.5175796392,-0.0003199587003326441
856585.5191385137,-0.0003199586992311298
856585.5202401,-0.0003199586984527394
856585.5213416863,-0.00031995869767434897
856585.5226463182,-0.0003199586967524847
856585.5356926376,-0.00031995868753384254
856585.5517312783,-0.00031995867620080093
856585.5669034193,-0.0003199586654800363
856585.5811538021,-0.0003199586554105947
856585.5945354555,-0.0003199586459550053
856585.6071012515,-0.00031995863707590816
856585.6189009291,-0.0003199586287381572
856585.6299811974,-0.00031995862090874734
856585.6403859175,-0.0003199586135566859
856585.6501562766,-0.00031995860665286945
856585.6593309508,-0.00031995860016996924
856585.6679462581,-0.0003199585940823225
856585.6760363022,-0.0003199585883658313
856585.6836331078,-0.00031995858299786663
856585.6907667468,-0.00031995857795717947
856585.6974654577,-0.00031995857322381614
856585.7037557577,-0.0003199585687790395
856585.7096625468,-0.0003199585646052548
856585.7152092071,-0.0003199585606859401
856585.7204176954,-0.0003199585570055806
856585.7253086292,-0.0003199585535496077
856585.7299013697,-0.0003199585503043407
856585.734214097,-0.0003199585472569332
856585.7382638833,-0.0003199585443953221
856585.7420667596,-0.0003199585417081795
856585.7456377798,-0.00031995853918486837
856585.7489910799,-0.0003199585368154001
856585.7521399338,-0.0003199585345903951
856585.7531073955,-0.000319958533906779
856585.75384287,-0.0003199585333870869
856585.7540216625,-0.0003199585332607507
856585.754200455,-0.00031995853313441445
856585.7544044557,-0.000319958532990266
856585.7564444619,-0.0003199585315487815
856585.7592585239,-0.00031995852956034313
856585.761905708,-0.0003199585276898221
856585.7643669476,-0.0003199585259506909
856585.7666543121,-0.00031995852433442117
856585.7687800507,-0.00031995852283235766
856585.7707555826,-0.0003199585214364314
856585.7725915216,-0.0003199585201391425
856585.7742977315,-0.0003199585189335213
856585.7758833789,-0.0003199585178130904
856585.7773569832,-0.00031995851677183015
856585.7787264611,-0.00031995851580414637
856585.7799991705,-0.00031995851490484
856585.781181949,-0.00031995851406907953
856585.7822811513,-0.0003199585132923746
856585.7833026829,-0.00031995851257055237
856585.7842520322,-0.0003199585118997348
856585.7851342995,-0.0003199585112763178
856585.785954225,-0.0003199585106969521
856585.7867162138,-0.00031995851015852487
856585.7874243597,-0.00031995850965814345
856585.7880824674,-0.00031995850919311943
856585.7886940725,-0.0003199585087609545
856585.7892624611,-0.0003199585083593267
856585.7897906868,-0.00031995850798607835
856585.7902815876,-0.000319958507639204
856585.7907378009,-0.0003199585073168402
856585.7908168454,-0.00031995850726098676
856585.7908646851,-0.00031995850722718285
856585.7909125248,-0.00031995850719337895
856585.790957141,-0.0003199585071618528
856585.7913684171,-0.0003199585068712419
856585.7917620668,-0.00031995850659308596
856585.7921255212,-0.0003199585063362662
856585.7924606003,-0.0003199585060994968
856585.7927694999,-0.0003199585058812259
856585.7930542649,-0.00031995850568000884
856585.7933167807,-0.0003199585054945131
856585.7935587859,-0.0003199585053235104
856585.793781883,-0.0003199585051658683
856585.7939875491,-0.000319958505020543
856585.7941771463,-0.0003199585048865722
856585.7943519299,-0.0003199585047630687
