shell_rho,shell_phi
504325.1529926591,0.050243477692392166
509472.3137182427,0.048210120367615836
514757.50644385355,0.046187223196717406
520042.6991694644,0.0442291518928617
526164.15333796,0.04204093238679987
532285.6075064556,0.039936708377264846
536994.1509836768,0.03837432322601679
541274.0091767913,0.03699588606714497
548652.1067277092,0.034711230007362634
554135.5386594575,0.0330870440789265
559618.9705912058,0.031524526332931166
565148.1643136388,0.030010287978306908
575653.04782581,0.027298990200066195
586323.7479848764,0.02476039792751683
589607.9871748143,0.02402154593240106
592583.008024213,0.02336917245906503
597283.6458853298,0.022370741131022696
601984.2837464466,0.02141132543270127
607038.3310728172,0.02042252436380454
611812.9068142704,0.01952834074269272
616452.7036353617,0.018695880747211364
623251.4382792076,0.01753962923396806
629864.5555302908,0.016485653171908386
634350.6392937353,0.015809367086221292
638836.7230571797,0.015163642966326935
643642.0017813502,0.014505166602665178
647826.8372896814,0.013959086325372454
652011.6727980126,0.013437944563028366
654932.4866548141,0.013088708017893098
657853.3005116156,0.012751179237136897
660095.3632602837,0.012499914607354763
662337.4260089519,0.01225535632089225
664727.7119035551,0.012001920543288235
667117.9977981583,0.011755906296082648
669921.6440145255,0.011476664107654574
678001.9908289495,0.010726610142908809
681918.6112004658,0.010391380090008544
685617.402609953,0.01009118069558352
689850.0852765085,0.00976663511248298
692097.6670028914,0.009602330741989563
694345.2487292744,0.009443474277849237
696478.4116034308,0.009297656627847489
698611.5744775871,0.009156577578200306
700450.4429336222,0.009038701471543948
702289.3113896572,0.008924231329518076
704210.823985218,0.008808197005245148
707698.3368459124,0.008606744785533289
711185.8497066068,0.008416771408394166
714783.6949091246,0.008232419098584853
719197.1912292244,0.008021797425180667
721276.4579838455,0.00792829174118008
723355.7247384666,0.007838337631444647
725665.9068466807,0.0077424577887616015
727976.0889548948,0.0076507450804069125
729198.4073071831,0.007603866106622683
729914.0504729497,0.00757693889507305
730629.6936387164,0.007550391057239221
731831.039540742,0.007506668603643928
734784.462189243,0.00740357671318937
737737.884837744,0.0073065342715533796
738535.5811558659,0.007281328667862051
739333.2774739879,0.0072565408713752815
740107.395262309,0.007232880394386926
741349.739351528,0.007195709403666574
742592.083440747,0.007159507793711499
743872.6116297041,0.007123187385651531
745503.2077469387,0.007078364489110631
746693.1119934483,0.007046640649148097
747883.016239958,0.007015728229136211
748987.5074447588,0.006987745428948866
750091.9986495596,0.006960432224447323
751171.3725386756,0.006934373278513823
752334.2818993604,0.006906982229413435
753568.7622511078,0.0068786637573689255
754587.1831385792,0.0068558751001723565
755605.6040260507,0.006833592296370622
756239.7461103303,0.0068199676962651876
756832.4964668393,0.006807402970940311
757856.9387318816,0.006786068909138025
758815.6267768875,0.006766532290602291
759801.5104371079,0.006746861907578425
760147.9047513308,0.006740049726768573
760494.2990655538,0.006733288256206066
760937.0034820045,0.006724719859511102
761521.5010690967,0.006713530875822802
761947.8460020452,0.006705456932100998
762374.1909349937,0.006697455730942249
762788.998474047,0.006689739927406472
763269.5111871215,0.006680885650912219
763750.023900196,0.006672119842726209
764133.434405417,0.006665187915089103
764480.5968920067,0.0066589584999575575
764979.1456495764,0.006650089877631527
765477.6944071462,0.006641310803428942
765980.3439599134,0.006632548441208578
766290.799591045,0.00662718030491679
766601.2552221767,0.006621845133375914
766958.66956227,0.0066157432417305395
767270.0069274384,0.006610462620702394
767581.3442926068,0.006605213781523747
767783.3523023318,0.006601824917491558
767985.3603120568,0.006598449124217345
768188.7143748668,0.006595063913236946
768515.9153396316,0.006589644255369977
768843.1163043964,0.006584257703319296
769150.3169673529,0.0065792300565127425
769381.3187321919,0.006575468116751456
769612.320497031,0.0065717219587102796
769872.67294555,0.006567518491868293
770043.9403576907,0.006564763988278182
770200.4856416517,0.006562253579745812
770384.9110590232,0.006559304956582076
770569.3364763948,0.006556365841815618
770868.6060180182,0.00655161646951151
771167.8755596416,0.0065468914143757585
771327.5993223251,0.006544379392392987
771472.5927565777,0.006542104866990727
771805.2895882463,0.006536906495681905
772137.9864199149,0.006531736406107654
