core_rho,core_phi
0.0001,0.19254973
0.00014131558925845842,0.19254973
0.0005544714818430426,0.19254973
0.004686030407688885,0.19254972999999995
0.046001619666147305,0.1925497299999933
0.4591575122507315,0.1925497299993327
3.9473466563681647,0.1925497299506803
16.56547846720093,0.1925497291314031
46.81743955868522,0.19254972306213852
104.39162969951002,0.19254969550615214
199.12069096974483,0.19254960450020875
340.49935460999234,0.1925493630198006
537.5120204495645,0.19254881549515915
798.6062572093567,0.1925477112884904
1131.7231364861327,0.19254567596263789
1544.3468523454026,0.1925421809117236
2043.556303442972,0.19253651175214193
2636.0733283189666,0.1925277357452824
3328.306093233058,0.19251466843735385
4126.387580943325,0.19249583964388886
5036.210067964461,0.1924694588556398
6063.4568256270995,0.1924333800906488
7213.631475505795,0.19238506619810733
8492.086481293103,0.19232155254681788
9904.050779252706,0.1922394100385468
11454.65792441297,0.1921347072888015
13148.97581518118,0.1920029717418039
14992.03749445972,0.19183914953045808
16988.87505492139,0.19163756364961157
19144.55667609673,0.19139187003659916
21464.22754764612,0.1910950110131314
23953.156409219653,0.19073916528869725
26205.59063454647,0.19038393816686752
29033.962438920462,0.18989339764837815
32043.112975923807,0.18931738915411195
35244.98220937258,0.18864358776049842
38646.33548944065,0.1878594995417995
42254.60010725216,0.1869514111529093
46077.92055953517,0.1859042849705665
50125.320278038496,0.1847016158574171
52832.388458491,0.1838437510558093
55539.4566389435,0.18294346989074464
58296.92104800538,0.18198323478613457
63086.937063555975,0.18021287848007395
68126.27968036322,0.17821249431196515
72127.67360759429,0.1765253863677052
76129.06753482536,0.17475258687624923
81469.46776115429,0.17225590151293405
87605.0187638196,0.1692079668496537
94114.55922648031,0.16577129718662711
99997.71356790031,0.1624921030129131
104438.6119455769,0.15991172848742458
108879.51032325347,0.15724394579111192
113443.35190800877,0.1544141303751976
118007.19349276407,0.15149793871028008
122254.03870102041,0.14870941352244232
131530.70185038584,0.1423795556957982
136036.83662650062,0.1391928148084803
140542.9714026154,0.13593693099634702
145577.58088257196,0.13222115724145617
153293.32458613513,0.1263761327577366
156242.8532490628,0.12409634283185281
159192.3819119905,0.12179274505821089
162307.3559435404,0.11933501444465335
173943.89280899652,0.10994372047474368
178918.75906410356,0.1058363349694757
183893.6253192106,0.10167921029318139
189367.86779633787,0.09705185891796299
192959.52221539227,0.09398802962285899
196551.17663444666,0.09090377947627722
200788.0245206132,0.08724108256578224
203186.64861069512,0.08515657927762142
205585.27270077704,0.08306467068809435
209701.0998820144,0.07945900786861561
216383.33131188643,0.07356602603084043
223065.56274175848,0.06763173668400238
226670.08950417084,0.06441624700043835
230274.6162665832,0.06119217385157509
234255.3033769801,0.05762305674705652
243922.87947089225,0.0489265815182651
253590.4555648044,0.040206431045309896
258690.13280438585,0.03560365995615402
263789.8100439673,0.031002469313458656
270679.9088845261,0.024793028499705515
276722.94743480353,0.019358274341939024
280239.8749606446,0.01620209813329075
283756.8024864856,0.013052331382563814
287403.63213358365,0.009795257247944987
290912.310625463,0.006675008366434975
293425.46048749995,0.004453889724181388
295635.41632736765,0.0025167175518914556
297845.37216723536,0.0006025166221507842
300139.4459467864,-0.001349966910396727
302367.6478854502,-0.0032025558311504824
304593.51030550315,-0.005002056641774167
307041.2854455295,-0.006915916714599725
310282.24248623004,-0.009339978571611167
314217.4362319695,-0.012113329226553279
318328.5861072164,-0.014815654062174805
323808.3201090739,-0.018120674341187325
327978.5057915173,-0.020419725170012643
332148.69147396076,-0.02254169760220192
336210.16803778335,-0.024446262742490857
339240.9713421661,-0.02576785406127384
342271.7746465489,-0.02700764173286447
346234.54045532394,-0.028510108100295986
350086.6005736789,-0.02984731430462552
353307.9485462537,-0.030876318257947913
356529.29651882855,-0.03182734265298583
359788.49709395535,-0.03271325721768189
363967.1790927337,-0.03374164080065942
368145.8610915121,-0.03465491672797877
372663.9770942413,-0.03551960152458643
377072.1907122121,-0.036246842042947924
381399.2210573485,-0.03685493472140024
387446.1795478489,-0.03753992233368313
391808.2177315737,-0.0379221145611285
396170.2559152985,-0.0382163838115364
400051.92773339513,-0.038408336391343396
403933.5995514918,-0.03853794389875941
407964.61075267004,-0.03861000533625244
411995.6219538483,-0.03862178417175502
415492.13741661824,-0.038585774057035414
418988.6528793882,-0.038509034667096174
422341.6024925121,-0.03839906914280147
427522.05985441984,-0.038163184379076946
432702.5172163276,-0.037852579257350756
438779.87013309915,-0.03740082845759099
444857.2230498707,-0.036863198176880406
448193.1989553881,-0.036534624740437525
450114.64719983144,-0.03633529948374837
452036.0954442748,-0.03612891931674404
454919.41212600406,-0.03580652279435999
464338.8268437932,-0.034656105221503516
467179.0945795659,-0.03428279001752117
470019.3623153386,-0.03389845665470415
472826.2284439668,-0.03350847070268689
482360.7564343963,-0.03211653612701994
491413.41944327217,-0.030714582642235002
499843.08835316525,-0.029354908422063068
504088.93648762285,-0.028654686544273333
508334.78462208045,-0.027946323823356347
512784.31307736447,-0.027196943750241256
517233.8415326485,-0.026442056379365864
522789.7643712485,-0.025494216475542224
527829.5426693403,-0.024631747963586796
530519.7739579511,-0.024171089349593118
532284.148042614,-0.023869065353584705
534048.5221272769,-0.02356721868875109
539006.7818010332,-0.022720642516525565
541279.2745397233,-0.022333831379947492
543551.7672784134,-0.021948009637999893
546277.2558498512,-0.021486817228994974
556121.0368443284,-0.01983922134525533
561980.2156299098,-0.01887561194918063
567289.8073700699,-0.01801585367597502
571312.3005495912,-0.017374087509173852
575334.7937291125,-0.01674133346224334
579810.0791777484,-0.016048736208199556
584285.3646263843,-0.015368945503742517
589202.2817273618,-0.014637786289380094
599010.2546253,-0.013232234563193092
