core_rho,core_phi
0.0001,0.48272828
0.0001411088605067605,0.48272828
0.0005521974655743654,0.48272828
0.004663083516250415,0.4827282799999999
0.04577194402301091,0.4827282799999871
0.4568605490906158,0.48272827999870876
3.495850893515703,0.4827282799243945
13.762503758100973,0.48272827882822905
37.49644912032883,0.4827282713018256
81.67352123541042,0.4827282387322906
153.30899320117663,0.4827281345937778
259.15172936214816,0.4827278645146131
405.57904386653775,0.48272726235077495
598.5854997625321,0.48272606334246093
843.8076381197297,0.4827238751459115
1146.5599680037558,0.48272014728688045
1511.8715808978689,0.48271413941650404
1944.520326841602,0.48270488862492944
2449.063314675621,0.4826911759937208
3029.864142169348,0.4826714925017484
3691.1173125327964,0.4826440043564888
4436.87053437496,0.48260651778039404
5271.0456127792095,0.4825564432409695
6197.458613096684,0.4824907590685488
7219.839964602065,0.48240597435252425
8341.85455923697,0.4822980910035575
9567.12287291231,0.48216256474601454
10899.243583026577,0.4819942647535848
12341.817823406784,0.48178743160862264
13898.476052130976,0.48153563307920894
15572.907965863462,0.481231717137462
17368.89603158353,0.48086776151980365
19267.69180839743,0.4804403834636065
21321.96314932433,0.47992893163686917
23510.295260504423,0.4793282832213913
25837.682229805156,0.4786266678919886
28309.11465930605,0.4778112718027701
30930.030085267135,0.47686804502281027
33706.40774096185,0.4757815780899134
36644.890213587445,0.47453495130283363
37960.32486370796,0.47394498798328727
39275.759513828474,0.47333546474522936
40821.09954252946,0.4725945948694319
44202.31418432889,0.4708810496853619
47753.75222726624,0.4689465833793439
51510.27152714974,0.4667533652166837
55485.71308740769,0.46427156232892136
60047.0659880867,0.46122596497494756
62861.95327639171,0.4592437940230006
65676.84056469671,0.45718531856641664
68998.33796006136,0.4546606314064091
71714.69532476843,0.45252083321647085
74431.0526894755,0.45031525631138847
78633.76707614111,0.4467771429523131
80953.41507590117,0.44476093044249504
83273.06307566122,0.44270101361398106
85487.92850830551,0.4406943710993965
89002.84607958893,0.4374325399289533
92517.76365087234,0.434079212941439
96737.08542758989,0.42993854394418574
99871.07237449172,0.42678531792426116
102703.4693776132,0.42388118941337705
109427.8692192495,0.4167921689736098
116004.52217257145,0.40961560801282043
121088.36677508659,0.4039193963591193
123760.70011711416,0.40087757689489256
125656.88412918868,0.3987005422029766
127553.0681412632,0.3965086706110778
130046.81231215912,0.3936044514074662
135819.7173170924,0.3867939614957873
138910.61579292838,0.38310168026736985
142001.51426876435,0.37938052284795853
144135.23729335688,0.37679610139779446
145439.8144284661,0.3752100637307631
146660.78599012984,0.37372179966802205
151235.37279432395,0.3681148947044627
155809.95959851806,0.3624647183866869
160666.8854502922,0.356426264905804
163459.59587516933,0.35293880480392625
165884.030091024,0.3499035861739584
168308.46430687868,0.3468622560832617
174478.39620483396,0.3391011424812699
180383.96764283016,0.3316547476096943
182592.19554537063,0.3288684475544051
184800.4234479111,0.3260820632970029
187098.2822996913,0.32318313770500356
193421.6720796827,0.3152139303084751
198587.04708861146,0.30872012998739096
201038.52198814965,0.3056453527914101
203489.99688768783,0.30257613299305025
206170.8195356756,0.2992269194170534
211114.17950408984,0.29307339324545834
214241.10655434366,0.2891977997755675
217368.03360459747,0.2853366867318942
219664.24662840186,0.282511226544445
221960.45965220625,0.2796946363242706
224196.98183763173,0.27696019807979916
231597.19380587238,0.2679800913608823
237606.72942853617,0.26077055658364845
239938.09103472636,0.25799517796526694
242269.45264091654,0.25523234932561734
244593.10874733317,0.2524914652508772
251125.78704405713,0.24485697004077436
257658.46534078108,0.2373323899968323
263229.6426758623,0.23100641766188001
266389.72285662504,0.22745677349703056
269549.8030373878,0.22393570748510058
272752.2021201551,0.22039714327866777
277701.6450331694,0.2149879567920088
281073.5447640686,0.21134515667578532
284445.4444949678,0.20773717848302897
287909.9922109477,0.20406677079353444
291118.08248243126,0.2007015829177108
294032.0453275672,0.19767311990791858
298902.4009644999,0.1926718717525064
302753.5866212395,0.18877123865879808
306604.77227797906,0.18491873693815686
310584.6524979909,0.1809883895737876
314564.5327180027,0.17711004708810354
317174.6592604692,0.17459486222447348
319784.7858029357,0.17210219930536425
322270.5417607406,0.16974929017299034
325785.3311829034,0.16645734095457512
329300.1206050661,0.16320645617408122
332766.411705203,0.1600406880031434
336498.0805429488,0.1566772554409613
340229.7493806946,0.1533601768461591
345364.0137643987,0.14887205142121654
350498.2781481028,0.14447148327307224
357069.5485210656,0.13896660495966212
361497.0457253647,0.13533790623781133
365924.5429296638,0.13177356354476466
373073.0743023159,0.1261537497751119
379687.4460488967,0.12110138127539083
384727.97052256623,0.11734558643639134
389468.0621827916,0.1138875456425891
399393.0471094153,0.10687647489758256
406992.00143734063,0.1017157436306233
411284.2890981494,0.09887902663253201
415576.57675895817,0.09609825333911423
419740.1730793773,0.09345384397964458
428367.29538396973,0.08813862711725937
435193.0350704928,0.0840878391403493
438584.38659828546,0.08212526091610668
441975.7381260781,0.08019554376501284
445232.63167077344,0.07837301647644876
448884.25891032716,0.07636504895411057
452535.8861498809,0.07439423014870689
456067.509089021,0.0725231985965681
464993.79253977945,0.06794553570751144
468254.73767728795,0.0663266079587465
471515.68281479646,0.0647358563713678
474673.2964307516,0.06322212968559184
480249.75649610173,0.0606121075378661
485826.21656145185,0.058081826168231106
490065.0784295186,0.056211058357016605
494303.9402975854,0.05438511425556057
499177.99226707546,0.052340256715273724
504325.1529926591,0.050243477692392166
