core_rho,core_phi
0.0001,0.04325402
0.00014220385711320878,0.04325402
0.0005642424282452966,0.04325402
0.0047846281395661746,0.043254019999999976
0.04698848525277496,0.04325401999999779
0.46902705638486275,0.04325401999977997
4.689412767705741,0.04325401997800565
22.651108637443542,0.04325401948683979
69.23617736573861,0.04325401520553447
161.9794758667664,0.04325399375817941
318.8988112265479,0.04325391828626662
557.4164606734473,0.043253709234462714
893.9886549363591,0.043253220651680066
1344.0499007545077,0.04325221324060971
1922.0835455758115,0.0432503250434346
2641.7343937860596,0.04324704032970334
3515.9341221560694,0.04324165697890723
4557.030122835377,0.04323325241770011
5776.920136292667,0.0432206479143493
7187.197627472116,0.0432023707437909
8799.315830605025,0.04317661335719882
10624.779508547896,0.043141188199828207
12675.375492706135,0.043093476157556765
14963.457710996878,0.043030365646577313
17502.30558462512,0.04294817804590729
20306.586466598994,0.04284257306326795
23392.963655186777,0.042708424548086744
26780.91821209425,0.04253965208008403
30493.890858863968,0.04232898517608662
34560.919838550675,0.04206762212036526
39019.073613743916,0.04174471866887698
43917.1943235482,0.04134659243447552
49321.83553422808,0.04085543727334148
55326.70721530102,0.040247192721410543
62065.87640566083,0.039488166755273835
69715.86605047718,0.03853188768837787
78381.55929226875,0.03733239894991243
84232.21792451835,0.03645618304177858
90082.87655676795,0.035529267204077564
97300.7568740101,0.03431980057456126
107735.2557481615,0.03245281082294543
118982.76534371071,0.030301385957035076
130192.87412781185,0.02803628822105576
140685.2156505561,0.025828641559128215
150714.1061254545,0.023658973103827825
160474.33919712005,0.02150946947431954
170095.54938896906,0.019370789269592372
179901.40280461631,0.017187735947544306
189461.6012864035,0.015072023925319077
199118.57707738984,0.012962893676585069
208911.83975531496,0.010867611690986163
218293.79652694782,0.008914548476746777
228555.3108799268,0.006852789828890416
239074.22182788907,0.0048335957320537245
249956.5454535251,0.002858354241618904
261274.5976086014,0.0009391065401729755
268492.60305874224,-0.00020810047931746757
275710.60850888304,-0.0012928871629808937
282602.8556923134,-0.0022688966670158573
296233.8441238514,-0.004023091146300687
309924.6640903176,-0.005546348542337981
321124.1555592012,-0.006614863161316473
331291.02864672104,-0.007448794402478894
341114.4595101167,-0.008134780640274704
350937.8903735124,-0.008707103987179129
361452.05950641696,-0.00919924076709231
379483.4666817672,-0.009773037262290823
397317.6704602789,-0.010038043754080551
406463.0383031728,-0.010070600522094044
410772.2638181167,-0.010063917346935706
415081.48933306057,-0.010043957160249155
419229.2700058431,-0.010012773155087851
436191.72211575805,-0.009774567426148618
442232.4525582272,-0.009651500521234
448273.1830006963,-0.00951094401588526
454738.57799499494,-0.009342916160201272
470722.64694199903,-0.008861188482969743
484548.9590290303,-0.00838453078948657
497506.44508965244,-0.007902191119857592
508482.0520968401,-0.00747560720114118
519287.99302558566,-0.007046123991215672
525972.716054886,-0.006778170930303551
532657.4390841863,-0.0065099241642546275
546141.239364203,-0.005972307135190203
554696.9549436418,-0.005636457963338398
563252.6705230806,-0.005306776489849646
572183.5796954187,-0.004970817564015396
578498.149047504,-0.0047390975998305735
