shell_rho,shell_phi
643800.3444957238,0.00369127586470858
651005.8534549606,0.0034182272826643882
660133.7702348683,0.0030883451853504513
666461.0637384559,0.002871300495725077
672788.3572420435,0.0026643922773478307
676478.9603582253,0.0025485302069874344
679852.7958261649,0.0024457734688573727
684760.8531763194,0.002301725467940898
689668.9105264739,0.0021641440084930056
694712.5738553448,0.002029483940323384
698537.45586124,0.00193187414471568
702362.3378671353,0.0018381134385336327
713587.8340837563,0.0015846589346864251
723799.2092932756,0.0013811176736376884
728336.3784535523,0.0012985194267375777
732873.5476138289,0.0012205311385926607
738326.0047488568,0.0011326851775463622
743778.4618838846,0.0010509852324621027
747670.6954844298,0.0009962640133442968
751562.929084975,0.0009444220977369175
755344.229665929,0.000896715139506502
758976.1071554484,0.0008532690438943822
762607.9846449678,0.0008120650547121792
767437.4821062477,0.0007606038181210605
771147.9715155559,0.0007235382202086372
774319.973257047,0.0006934832326815048
777491.9749985381,0.0006648766653692193
782029.285387785,0.000626373032213336
785141.727387279,0.0006015378192456566
788254.169386773,0.0005779327185851146
791291.4281316991,0.0005560408511200943
794063.4561797959,0.0005370113828854393
796835.4842278927,0.0005188581228284286
801180.6610986755,0.0004920960052384158
804971.5011176381,0.0004703620656657847
808762.3411366007,0.0004500586965391925
813884.3295337167,0.00042477890143494834
817467.7037892275,0.00040848725261395896
821051.0780447384,0.0003932836601882991
824835.6606985911,0.0003783523456958337
828620.2433524439,0.0003645219267552535
831391.4567587817,0.0003550613313409312
832744.3058093957,0.00035064034366643216
834097.1548600098,0.00034634570676409047
835643.633134846,0.00034158815324092465
839446.8606165707,0.0003305554993550932
842974.5320281567,0.0003211358769023514
844269.7353189002,0.00031786598644252995
845547.5269841925,0.0003147363948976109
847703.2486365687,0.00030966843524017835
849134.5494399539,0.00030644697084213275
850565.8502433391,0.0003033370954560875
852592.4300655599,0.00029911993431482547
854596.2986420459,0.00029515848572432427
855577.2096949912,0.0002932928915678174
856558.1207479365,0.00029147462145598347
858315.5962019057,0.00028833280956476004
860827.5920919679,0.00028409295912346923
863261.4121392246,0.0002802557098022697
865206.5815453941,0.00027737255914345036
866006.2609385115,0.0002762330824733471
866805.9403316288,0.0002751196976586955
867830.3968106478,0.0002737308202608328
869326.2121393458,0.0002717767934310913
870408.6411885628,0.00027041612538114546
871491.0702377799,0.0002690990921359678
872636.26321017,0.00026775205612781296
873921.2312419065,0.0002662958775244078
874701.1885336642,0.0002654397992462324
