shell_rho,shell_phi
986110.6684990806,-8.385234713582257e-05
986667.4211665645,-8.371153357520252e-05
987224.1738340483,-8.35728822507883e-05
987794.0891667445,-8.343316080048561e-05
988364.0044994407,-8.32956405237482e-05
988909.7088838517,-8.316599476009601e-05
989455.4132682626,-8.303830775333485e-05
989988.7012225592,-8.291539020649574e-05
990554.2867783735,-8.278701082887867e-05
991111.6482647829,-8.26624627962332e-05
991648.9155472323,-8.254422084748155e-05
992138.5195026605,-8.24379960793649e-05
992684.0056640564,-8.232133446275308e-05
993229.4918254523,-8.220642132854073e-05
993689.2047460497,-8.21109119652232e-05
994148.9176666471,-8.201660318155053e-05
994738.2647914204,-8.189742578919851e-05
995327.6119161937,-8.178014924556031e-05
995910.2646151525,-8.166603297102408e-05
996231.1089946773,-8.160395481010907e-05
996551.9533742021,-8.154240864646343e-05
996849.3304104444,-8.148583315151473e-05
997230.0637561315,-8.141404886171485e-05
997610.7971018185,-8.134298317624861e-05
998049.0701124916,-8.126205168749021e-05
998289.9077644073,-8.121797069912243e-05
998530.7454163231,-8.117416390626759e-05
998871.8944905619,-8.111257436091108e-05
999161.1408336302,-8.106077464208825e-05
999450.3871766985,-8.100935413696804e-05
999758.8166768719,-8.095493492809104e-05
999962.5445491276,-8.091921901655496e-05
1000148.9418657168,-8.088669953403364e-05
1000402.3091397765,-8.084273582512125e-05
1000589.9434875402,-8.081035383493849e-05
1000777.577835304,-8.07781197892398e-05
1000972.9438073188,-8.074471303066495e-05
1001208.1604376794,-8.070469997421442e-05
1001358.578328039,-8.067922993877277e-05
1001508.9962183987,-8.065385081270812e-05
1001660.0076174994,-8.062846215795851e-05
1002024.8107057203,-8.05674993997727e-05
1002130.4685546048,-8.054993909251586e-05
1002236.1264034893,-8.053242152385467e-05
1002369.5550547123,-8.051036029311941e-05
1002688.4520187307,-8.045790419248924e-05
1002808.0095093604,-8.043833500468524e-05
1002927.5669999901,-8.04188181035129e-05
1003046.2095802221,-8.039950181420293e-05
1003290.4538055048,-8.03598951515027e-05
1003534.6980307875,-8.032049931859624e-05
1003649.0171085093,-8.030213138550589e-05
1003763.3361862311,-8.028380845341544e-05
1003972.6023470847,-8.025038290800973e-05
1004181.8685079382,-8.021710475433297e-05
1004239.1781322265,-8.020801661897631e-05
1004296.4877565147,-8.019893932266134e-05
1004773.8554641884,-8.012374286921873e-05
1005251.2231718621,-8.004926413026544e-05
1005438.343848881,-8.00202588661674e-05
1005625.4645258998,-7.999135745620304e-05
1005806.0066139752,-7.996356889403512e-05
1006071.7274691326,-7.992283929000651e-05
1006298.8274217617,-7.988818602268649e-05
1006525.9273743908,-7.98536736942174e-05
1006790.0566688328,-7.981370715034643e-05
1006936.9384622084,-7.979156068410713e-05
1007083.820255584,-7.97694695170337e-05
1007286.8007405028,-7.973903051773175e-05
1007489.7812254216,-7.970869335226745e-05
1007657.0462446029,-7.968376917370578e-05
1007808.0891260565,-7.966131941251038e-05
1008006.0543745662,-7.963197611452086e-05
1008204.0196230758,-7.960272246185582e-05
1008424.6655514841,-7.957022051077765e-05
1008626.8224344567,-7.954053541929819e-05
1008830.5706511746,-7.95107048572539e-05
1008976.6057056007,-7.94893773555454e-05
1009122.6407600268,-7.946809354238568e-05
1009528.6720358995,-7.940914007731142e-05
1009675.3436554921,-7.938792274795251e-05
1009822.0152750846,-7.936674595819512e-05
1009961.929665983,-7.93465819113021e-05
1010337.5154157858,-7.929262801445916e-05
1010703.8438536471,-7.924023995231108e-05
1011041.1498481458,-7.919219921261308e-05
1011216.8994227077,-7.916724012353894e-05
1011307.7255085267,-7.915436028400965e-05
1011398.5515943456,-7.91414930792997e-05
1011499.9878105032,-7.912713750217997e-05
1011822.2840021913,-7.908162607970575e-05
1012137.0772874,-7.903731761137884e-05
1012358.1788418171,-7.90062781949765e-05
1012579.2803962341,-7.897530379449211e-05
1012868.0314146797,-7.893494696935485e-05
1013148.5199222141,-7.889584394759933e-05
1013329.6530400771,-7.887064217691495e-05
1013497.6695594763,-7.884729948302863e-05
1013755.9054152793,-7.881148473940632e-05
1014007.197868536,-7.877670306691298e-05
1014250.5962563343,-7.874307762973275e-05
1014319.4717815488,-7.87335735529714e-05
1014356.0990858702,-7.872852133655385e-05
1014392.7263901916,-7.872347046844292e-05
1014443.6790366399,-7.871644637915424e-05
1014666.7688666699,-7.86857223569257e-05
1014885.2916203694,-7.865567367405477e-05
1015097.513664295,-7.862653393716094e-05
1015303.5918806813,-7.859827670452024e-05
1015503.6989494485,-7.857087384673936e-05
1015560.763052164,-7.856306572297243e-05
1015617.8271548795,-7.855526034945011e-05
1015639.629734279,-7.855227885852044e-05
1015661.4323136786,-7.854929776461499e-05
1015677.2033652707,-7.854714161579418e-05
1015691.4014538991,-7.854520069219634e-05
1015833.3823401827,-7.852580056062988e-05
1015982.5783534566,-7.850543205872285e-05
1016131.3855996577,-7.848513401980673e-05
1016279.8384235947,-7.846490118218217e-05
1016427.9375068008,-7.844473291820122e-05
1016575.6836622376,-7.842462861596774e-05
1016723.0776878016,-7.840458769686374e-05
1016870.1203671936,-7.838460961314885e-05
1017016.8124714678,-7.83646938456371e-05
1017065.0658442206,-7.835814584586273e-05
1017086.8210623278,-7.83551941613638e-05
1017108.5762804351,-7.835224279030466e-05
1017136.3148725816,-7.834848015213813e-05
1017311.1234138403,-7.832477962397213e-05
1017482.968223862,-7.830150021614081e-05
1017650.8011691987,-7.8278782457715e-05
1017814.7047962496,-7.82566136351608e-05
1017974.7683395632,-7.823498024266958e-05
1018131.0791861481,-7.821386912977246e-05
1018283.7228443525,-7.819326749717578e-05
1018432.7829834053,-7.817316288377895e-05
1018578.3414647128,-7.815354315548113e-05
1018720.4783800887,-7.813439649366264e-05
1018859.2720843191,-7.811571138498206e-05
1018994.7992301405,-7.809747661134658e-05
1019127.1348001987,-7.807968124074007e-05
1019256.3521419644,-7.806231461806207e-05
1019382.5229972546,-7.804536635706211e-05
1019505.7175353589,-7.802882633212511e-05
1019626.004385036,-7.801268467051356e-05
1019743.4506635139,-7.799693174528873e-05
1019858.1220077641,-7.798155816817811e-05
1019970.0826034094,-7.796655478298946e-05
1020079.3952153029,-7.79519126590094e-05
1020186.1212140212,-7.79376230851396e-05
1020290.3206061419,-7.792367756369957e-05
1020320.739156934,-7.791960756787649e-05
1020351.157707726,-7.791553805418126e-05
1020363.4215418992,-7.791389748629145e-05
1020375.6853760724,-7.791225699660963e-05
1020400.9344864392,-7.79088797585511e-05
1020423.8379543475,-7.790581655207668e-05
1020505.7052788292,-7.789486949040483e-05
1020527.8687922492,-7.789190644483175e-05
1020531.4084619369,-7.789143324896141e-05
1020534.6103799855,-7.789100521051262e-05
1020566.6295604722,-7.78867251160855e-05
1020621.052906643,-7.787945140030372e-05
1020637.4693611562,-7.787725762790994e-05
1020653.8858156694,-7.787506399307852e-05
1020659.6894221926,-7.787428852395209e-05
1020663.8635499501,-7.787373079392625e-05
1020668.0376777075,-7.787317307277647e-05
1020673.9567826611,-7.787238221377136e-05
1020725.4551584584,-7.786550220307497e-05
1020778.0730676642,-7.785847401507455e-05
1020787.2102317616,-7.785725370429582e-05
1020796.347395859,-7.785603343565837e-05
1020813.3551191484,-7.785376216564692e-05
1020863.9936330569,-7.784700058609216e-05
1020884.8848394187,-7.784421143344583e-05
1020897.0365013866,-7.784258918454022e-05
1020909.1881633544,-7.784096700962549e-05
1020921.8266945123,-7.783927991900204e-05
1020982.6679815528,-7.783115946281426e-05
1020995.1791356985,-7.782948983445134e-05
1021007.6902898442,-7.782782028414885e-05
1021020.7866671565,-7.782607272234872e-05
1021023.0997202676,-7.782576408073901e-05
1021024.356092339,-7.782559643819192e-05
1021025.4752586932,-7.782544710419231e-05
1021026.4942732868,-7.782531113430958e-05
1021035.0791137032,-7.782416565624249e-05
1021036.9342383789,-7.782391813115478e-05
1021037.9590535125,-7.782378139312164e-05
1021038.9838686462,-7.782364465560875e-05
1021049.2320199828,-7.782227730909003e-05
1021123.7666801165,-7.781233418070685e-05
1021139.1450839564,-7.781028300117816e-05
1021154.5234877963,-7.780823193844714e-05
1021160.5531415334,-7.780742777774451e-05
1021164.5123817705,-7.780689975296928e-05
1021168.4716220077,-7.780637173593033e-05
1021174.1784379882,-7.780561067016703e-05
1021189.7777006897,-7.780353042138202e-05
1021192.657784859,-7.780314635919678e-05
1021195.4757973555,-7.78027705782904e-05
1021223.6559223213,-7.779901298449074e-05
1021435.6185228501,-7.777076200311089e-05
1021644.6177222884,-7.774292761929669e-05
1021849.918502388,-7.771560665058686e-05
1021889.0951361943,-7.771039545724528e-05
1021913.1073025293,-7.770720178066232e-05
1021937.1194688643,-7.770400838612938e-05
1022122.2944031897,-7.767939131068177e-05
1022305.6925034586,-7.76550269435538e-05
1022487.4506725123,-7.763089660792801e-05
1022501.0841537247,-7.762908726595424e-05
1022514.7176349371,-7.762727801435728e-05
1022532.6178380332,-7.76249026782354e-05
1022711.6198689942,-7.760115787911555e-05
1022907.9624316717,-7.757513072224531e-05
1023100.2616244107,-7.754965765666785e-05
1023127.6216762967,-7.754603483954242e-05
1023154.9817281826,-7.754241238434432e-05
1023165.8892682145,-7.754096833317811e-05
1023173.1037235913,-7.754001324174224e-05
1023180.3181789682,-7.753905817546116e-05
1023252.4627327366,-7.752950889577906e-05
1023406.0860685307,-7.750918320123233e-05
1023438.0647945725,-7.750495357112913e-05
1023470.0435206144,-7.750072443402427e-05
1023500.7001118695,-7.749667060991431e-05
1023658.6298515595,-7.747579420180553e-05
1023714.3963315882,-7.746842541298904e-05
1023765.2347089994,-7.746170910967753e-05
1023924.0293109001,-7.744073861159328e-05
1024081.8065274704,-7.741991445829766e-05
1024130.0857805036,-7.741354472862824e-05
1024178.3650335368,-7.740717611593829e-05
1024206.9122351175,-7.740341092287954e-05
1024232.8002683019,-7.739999679455077e-05
1024414.0069453692,-7.737610813710894e-05
1024592.3579111214,-7.735261128250729e-05
1024766.932264676,-7.732962668811825e-05
1024937.8010207365,-7.730714404998467e-05
1025100.7178717956,-7.728572066114254e-05
1025263.6347228548,-7.726430989878723e-05
1025362.6386740147,-7.72513048215261e-05
1025461.6426251746,-7.72383043983303e-05
1025617.6324779553,-7.721783046832843e-05
1025770.640300171,-7.71977591390279e-05
1025886.9342110124,-7.718251129815268e-05
1026003.2281218539,-7.716726985507462e-05
1026141.6909209474,-7.714913130080355e-05
1026283.216830049,-7.713060083679373e-05
1026321.6769421138,-7.71255667580072e-05
1026360.1370541786,-7.712053337686728e-05
1026376.2399531133,-7.711842615314258e-05
1026387.0471425779,-7.711701199398077e-05
1026397.8543320426,-7.71155978898802e-05
1026505.9262266895,-7.71014598763265e-05
1026623.5735600684,-7.708607545379312e-05
1026740.50593179,-7.707079097996364e-05
1026755.1453236627,-7.706887788758378e-05
1026761.2166186762,-7.706808451341087e-05
1026767.2879136897,-7.706729115657048e-05
1026774.6960303473,-7.706632313615966e-05
1026848.7771969225,-7.705664435102841e-05
1026980.3648778476,-7.703945863554094e-05
1027109.4965779238,-7.702260158206317e-05
1027199.6988845994,-7.701083107359621e-05
1027289.901191275,-7.699906438008991e-05
1027408.3263671884,-7.698362186348595e-05
1027526.7515431017,-7.696818591375854e-05
1027562.3830219888,-7.696354286715477e-05
1027598.0145008758,-7.695890041444673e-05
1027618.0837777164,-7.695628583438642e-05
1027629.0958320413,-7.695485128884635e-05
1027640.1078863663,-7.695341680000774e-05
1027741.5071526447,-7.694021065574164e-05
1027842.0060747493,-7.692712651176065e-05
1027941.7555505421,-7.69141446031171e-05
1027950.2721287456,-7.691303642710494e-05
1027958.788706949,-7.691192828493771e-05
1028043.9544889831,-7.690084872433906e-05
1028154.1151170409,-7.688652250025851e-05
1028262.0667099907,-7.687248904434172e-05
1028316.2621039121,-7.686544581572173e-05
1028370.4574978334,-7.685840395451788e-05
1028433.3166875929,-7.685023807795169e-05
1028535.1271265467,-7.683701604368396e-05
1028634.9768999316,-7.6824053320281e-05
1028721.6341236463,-7.681280703849164e-05
1028808.291347361,-7.680156424413408e-05
1028901.9612939083,-7.678941554838556e-05
1028993.6490945341,-7.677752787266909e-05
1029083.3379062228,-7.676590314466855e-05
1029177.2165498724,-7.67537393577731e-05
1029263.1636881548,-7.674260682917246e-05
1029275.2176568223,-7.67410457806969e-05
1029287.2716254898,-7.673948479947288e-05
1029293.7074512367,-7.673865139169698e-05
1029300.1432769835,-7.673781800309021e-05
1029308.1600949185,-7.673677991529099e-05
1029382.1051447479,-7.672720626474546e-05
1029455.3385962842,-7.671772723748154e-05
1029527.9171698912,-7.670833542132675e-05
1029534.4649852477,-7.670748824033821e-05
1029540.4228593563,-7.67067174053842e-05
1029600.001600442,-7.669900995793123e-05
1029679.2149096847,-7.668876500948077e-05
1029756.8197263739,-7.667873090290573e-05
1029832.707704857,-7.666892146713865e-05
1029906.9153020992,-7.665933181001887e-05
1029979.4791880749,-7.664995702098418e-05
1030050.435261886,-7.664079229787441e-05
1030119.8186616311,-7.663183294524567e-05
1030187.875881539,-7.662304699370095e-05
1030254.2192151488,-7.661448435132902e-05
1030319.0884927184,-7.660611391730826e-05
1030382.517430259,-7.659793120984853e-05
1030444.5376287723,-7.658993202685722e-05
1030482.4110601222,-7.658504809251153e-05
1030520.2844914721,-7.658016481735422e-05
1030570.8653821144,-7.657364411216462e-05
1030628.7425005923,-7.656618424532628e-05
1030685.3788147506,-7.655888579657172e-05
1030740.7424903678,-7.655175276972789e-05
1030794.8614113837,-7.654478147582786e-05
1030847.7632736601,-7.653796825512014e-05
1030893.0090985466,-7.653214207224598e-05
1030934.6684971559,-7.652677853373141e-05
1030984.3746486469,-7.65203800376171e-05
1031033.0242963771,-7.651411863776111e-05
1031047.1522201152,-7.651230052190122e-05
1031050.5557191365,-7.65118625408791e-05
1031053.8457463705,-7.651143916707578e-05
1031086.7460187105,-7.650720570171147e-05
1031121.5267453056,-7.650273080659248e-05
1031131.0776595284,-7.650150208102598e-05
1031140.6285737511,-7.650027339722268e-05
1031146.8670702125,-7.649947086418437e-05
1031153.1055666739,-7.649866834896262e-05
1031155.2133978545,-7.649839720326319e-05
1031157.321229035,-7.649812605959757e-05
1031160.01682182,-7.649777931140028e-05
1031186.9727496703,-7.649431201235611e-05
1031234.9467634934,-7.648814201220537e-05
1031281.9844600118,-7.64820934554771e-05
1031317.1685563043,-7.64775698096603e-05
1031352.3526525968,-7.647304672999262e-05
1031397.7780336746,-7.646720792253968e-05
1031441.1291503919,-7.64616366128614e-05
1031483.4807679114,-7.645619458416577e-05
1031524.8631164097,-7.64508778946198e-05
1031565.2982618056,-7.644568365471193e-05
1031604.8077221458,-7.64406090481987e-05
1031643.4125335661,-7.643565132348939e-05
1031680.0972485739,-7.64309408126768e-05
1031716.7819635817,-7.64262309160548e-05
1031752.8940833085,-7.642159513385902e-05
1031788.1684734186,-7.641706746700209e-05
1031822.6223870942,-7.641264566079759e-05
1031832.6371899595,-7.64113604651828e-05
1031842.6519928249,-7.641007531530191e-05
1031848.0122144115,-7.64093874834934e-05
1031853.3724359982,-7.640869966478518e-05
1031856.9349133164,-7.640824253821583e-05
1031860.4973906346,-7.640778541743273e-05
1031890.1015634383,-7.640398696929834e-05
1031919.3827214218,-7.64002303594902e-05
1031948.325695962,-7.639651752075828e-05
1031951.3997519952,-7.639612319966955e-05
1031954.4738080285,-7.639572888288688e-05
1031958.4678718972,-7.639521656085195e-05
1031989.91730172,-7.639118276916823e-05
1032020.8325537092,-7.638721793180689e-05
1032051.0101382881,-7.638334811913374e-05
1032080.4658860759,-7.637957127094718e-05
1032109.2169587208,-7.637588515798777e-05
1032137.2801273601,-7.637228760265269e-05
1032164.6717685157,-7.636877647944205e-05
1032191.4078725032,-7.636534971380446e-05
1032217.5040525765,-7.63620052808919e-05
1032242.9755537832,-7.63587412043554e-05
1032254.6729040674,-7.635724233205735e-05
1032265.203684696,-7.63558929946256e-05
1032289.5679870015,-7.635277132396561e-05
1032313.4475770165,-7.634971201893146e-05
1032336.7366043072,-7.634672862289953e-05
1032359.4486450776,-7.634381937813394e-05
1032381.5979296749,-7.634098244414477e-05
1032403.198348377,-7.633821602501077e-05
1032424.2634511616,-7.633551836935637e-05
1032444.8064561349,-7.633288776922178e-05
1032464.8402573313,-7.633032255901639e-05
1032471.6774556933,-7.632944713778812e-05
1032475.4047307151,-7.632896991388058e-05
1032479.1320057369,-7.632849269628468e-05
1032498.3621442955,-7.632603068672855e-05
1032517.2347649242,-7.632361461305493e-05
1032535.6176423366,-7.63212613918638e-05
1032553.5221828216,-7.631896955087543e-05
1032570.960784347,-7.631673749157392e-05
1032587.9455369,-7.631456365555595e-05
1032604.4882187232,-7.631244652497472e-05
1032620.6003041167,-7.631038462150541e-05
1032636.2929711427,-7.630837650532487e-05
1032651.5771093224,-7.630642077409414e-05
1032657.6499626214,-7.630564373198294e-05
1032663.7228159204,-7.630486670660939e-05
1032678.3760040314,-7.630299189094976e-05
1032692.7133311516,-7.630115758272444e-05
1032706.6562656818,-7.629937382228854e-05
1032720.2147781131,-7.629763932668848e-05
1032733.3994359487,-7.629595273705345e-05
1032746.22052596,-7.629431273086933e-05
1032758.6880530877,-7.629271802209349e-05
1032770.8117481034,-7.629116736015028e-05
1032782.6010750065,-7.628965952896173e-05
1032787.3633756405,-7.628905045816777e-05
1032790.004066606,-7.628871273345109e-05
1032791.7399178627,-7.628849073272002e-05
1032793.4757691193,-7.628826873335543e-05
1032804.6927182906,-7.628683422196304e-05
1032815.686330418,-7.628542832802507e-05
1032826.358204119,-7.628406363131906e-05
1032836.7166066355,-7.628273907003268e-05
1032846.7707187497,-7.62814534658345e-05
1032856.529465599,-7.628020567337673e-05
1032866.0015115124,-7.627899458093735e-05
1032875.1952673709,-7.627781910946182e-05
1032884.118898047,-7.627667821159566e-05
1032892.7803294503,-7.627557087076843e-05
1032894.318380294,-7.627537423863894e-05
1032895.3969280524,-7.627523635232672e-05
1032896.2437672146,-7.627512808903501e-05
1032897.020279419,-7.627502881690737e-05
1032904.6114026364,-7.627405835466436e-05
1032912.091571544,-7.627310210255751e-05
1032919.4274018123,-7.627216432708557e-05
1032920.3108475114,-7.627205139349695e-05
1032920.7606644068,-7.627199389215169e-05
1032921.2104813022,-7.627193639089812e-05
1032921.6923034318,-7.627187479843465e-05
1032926.5105247275,-7.62712588795861e-05
1032934.2766277834,-7.627026615171698e-05
1032941.8303642552,-7.626930059652922e-05
1032949.138826893,-7.626836641803964e-05
1032956.2094719977,-7.626746266077134e-05
1032963.0500240449,-7.626658833514542e-05
1032969.6679634647,-7.626574248294403e-05
1032976.0705281085,-7.626492417711151e-05
1032982.2647208652,-7.626413252077011e-05
1032988.2573173594,-7.626336664622606e-05
1032994.0548732551,-7.62626257140266e-05
1032999.6637314131,-7.62619089120364e-05
1033005.0900286996,-7.626121545455915e-05
1033010.3397027433,-7.62605445814663e-05
1033011.4276679483,-7.626040554838e-05
1033012.2622004801,-7.62602989022872e-05
1033013.0967330119,-7.626019225650984e-05
1033013.9182685794,-7.626008727193613e-05
1033018.9316672715,-7.6259446613025e-05
1033023.8291654396,-7.625882077595728e-05
1033028.5533620006,-7.625821709489191e-05
1033033.1095105889,-7.625763489739747e-05
1033037.5035725019,-7.62570734207001e-05
1033041.7413105478,-7.625653192747257e-05
1033045.828283046,-7.625600970659468e-05
1033049.7698509156,-7.625550607224182e-05
1033053.5711846473,-7.625502036298862e-05
1033057.2372710583,-7.62545519409408e-05
1033060.7729198004,-7.625410019089907e-05
1033064.1827696548,-7.625366451955034e-05
1033067.4712945543,-7.62532443546943e-05
1033068.9586745894,-7.625305431826498e-05
1033070.4460546245,-7.625286428283736e-05
1033071.3614688439,-7.62527473252422e-05
1033072.1883805103,-7.625264167547265e-05
1033075.2136464736,-7.625225515719844e-05
1033078.1596596263,-7.625187876851545e-05
1033080.9935390142,-7.625151670998025e-05
1033083.7189877823,-7.625116850805159e-05
1033086.3401441445,-7.625083363363936e-05
1033088.8609975297,-7.62505115766966e-05
1033091.2853850082,-7.625020184667323e-05
1033093.6169969467,-7.624990397179104e-05
1033095.8593826276,-7.624961749832341e-05
1033098.0159556238,-7.624934198990647e-05
1033100.0899989785,-7.624907702687527e-05
1033102.0846702027,-7.624882220562358e-05
1033104.0030060676,-7.624857713798976e-05
1033104.7013390509,-7.624848792628209e-05
1033105.3996720342,-7.624839871479518e-05
1033105.9224269089,-7.624833193341742e-05
1033106.4451817835,-7.624826515216337e-05
1033108.2024473026,-7.624804066469003e-05
1033109.9107222082,-7.624782243701841e-05
1033111.550155338,-7.624761300494664e-05
1033113.1231510359,-7.624741206117722e-05
1033114.6323946432,-7.62472192625296e-05
1033116.080469398,-7.62470342788794e-05
1033117.4698540128,-7.624685679346666e-05
1033118.8029268006,-7.62466865023679e-05
1033120.081969716,-7.624652311397873e-05
1033121.3091722812,-7.624636634851174e-05
1033122.486635309,-7.624621593751991e-05
1033123.6163745007,-7.62460716234364e-05
1033124.700323898,-7.62459331591329e-05
1033125.7403391852,-7.624580030749718e-05
1033126.0941247244,-7.624575511501579e-05
1033126.4159715864,-7.624571400242271e-05
1033127.3875390424,-7.624558989505784e-05
1033128.3302733082,-7.624546947123347e-05
1033129.233093585,-7.624535414635466e-05
1033130.0974677561,-7.624524373286818e-05
1033130.9250286903,-7.624513802215035e-05
1033131.7173440183,-7.62450368139151e-05
1033132.475914704,-7.624493991639622e-05
1033133.2021778037,-7.624484714599444e-05
1033133.8975091876,-7.624475832692954e-05
1033134.5632261381,-7.624467329090812e-05
1033135.2005898518,-7.624459187680376e-05
1033135.8108078196,-7.624451393035274e-05
1033136.3950361157,-7.624443930386138e-05
1033136.6552725531,-7.62444060625697e-05
1033136.9155089905,-7.624437282130868e-05
1033137.1911140283,-7.62443376169753e-05
1033137.44031044,-7.624430578597007e-05
1033137.9557585744,-7.624423994549538e-05
1033138.4538431087,-7.624417632306453e-05
1033138.9299071704,-7.624411551350616e-05
1033139.3848210734,-7.624405740563761e-05
1033139.8195223582,-7.624400187969053e-05
1033140.2349090234,-7.62439488209487e-05
1033140.6318392138,-7.624389811978768e-05
1033141.0111329538,-7.624384967145343e-05
1033141.3735738337,-7.62438033758467e-05
1033141.7199106344,-7.624375913731548e-05
1033142.0508588691,-7.624371686445791e-05
1033142.3671022641,-7.624367646993314e-05
1033142.6692941675,-7.624363787028126e-05
1033142.7852015602,-7.624362306518012e-05
1033142.8442090169,-7.624361552803281e-05
1033142.888600047,-7.624360985787363e-05
1033142.9329910771,-7.624360418771534e-05
1033143.2095251513,-7.624356886546496e-05
1033143.4781319157,-7.624353455581883e-05
1033143.7342808156,-7.624350183746955e-05
1033143.9784503699,-7.624347064929078e-05
1033144.2111986956,-7.624344091998944e-05
1033144.433059972,-7.624341258133046e-05
1033144.6445434386,-7.624338556826476e-05
1033144.846134518,-7.624335981878571e-05
1033145.0382959286,-7.624333527378712e-05
1033145.2214687458,-7.624331187692748e-05
1033145.3960734141,-7.62432895745008e-05
1033145.5625107124,-7.624326831531319e-05
1033145.7211626741,-7.624324805056538e-05
1033145.8723934628,-7.624322873374082e-05
1033145.9486283013,-7.624321899621039e-05
1033146.002156114,-7.624321215906616e-05
1033146.0519315246,-7.624320580121999e-05
1033146.1864883493,-7.624318861419326e-05
1033146.3165432265,-7.624317200221088e-05
1033146.440448975,-7.624315617566727e-05
1033146.5584578306,-7.624314110234321e-05
1033146.670849597,-7.624312674649834e-05
1033146.7778916202,-7.62431130739836e-05
1033146.8798385398,-7.624310005227303e-05
1033146.9769328752,-7.624308765038887e-05
1033147.0694056031,-7.624307583882778e-05
1033147.1574767057,-7.624306458949081e-05
1033147.2413556947,-7.62430538756165e-05
1033147.3212421098,-7.624304367171714e-05
1033147.3973259927,-7.624303395351826e-05
1033147.4697883398,-7.62430246979008e-05
1033147.538801532,-7.62430158828462e-05
1033147.6045297452,-7.624300748738394e-05
1033147.6671293412,-7.624299949154166e-05
1033147.7267492389,-7.62429918762977e-05
1033147.7835312692,-7.624298462353577e-05
1033147.8376105118,-7.624297771600194e-05
1033147.8891156169,-7.624297113726356e-05
1033147.9381691111,-7.624296487167014e-05
1033147.984887689,-7.624295890431616e-05
1033148.0293824906,-7.624295322100557e-05
1033148.0717593657,-7.624294780821804e-05
1033148.1121191261,-7.624294265307683e-05
1033148.150557785,-7.624293774331809e-05
1033148.187166785,-7.624293306726175e-05
1033148.2220332169,-7.624292861378368e-05
