CE,RE,RJ,MA,MB,PC,PS,AL,MI
317233686409591.7,1619642.4882281516,1619642.4882280156,3.718921920497952e+32,3.760411475099683e+32,2.0600092359771158e-07,1.2952996127148508e-07,-1.7021352025051029e-06,8.974042145754946e+43
320854772866386.44,1597589.4580808314,1597589.4580806945,3.789332411760518e+32,3.8330071706977816e+32,2.0936087492106316e-07,1.3092422996481346e-07,-1.724561448954307e-06,9.162920883776635e+43
324517192471864.1,1576406.207348163,1576406.207348025,3.862039173308888e+32,3.9080081317397604e+32,2.1291149652950297e-07,1.323990593492753e-07,-1.7482426029902904e-06,9.360316338349333e+43
328221417026187.5,1556195.3757617876,1556195.375761648,3.9365949395511494e+32,3.984957381592055e+32,2.166416551494344e-07,1.3394985917124224e-07,-1.7731026018634756e-06,9.56513160409824e+43
331967923714915.94,1536830.7438548645,1536830.7438547232,4.0133433140392075e+32,4.0642136042711266e+32,2.2058027307168918e-07,1.3558866939034727e-07,-1.7993321794534765e-06,9.778417810991935e+43
335757195170477.3,1518324.1062209483,1518324.106220805,4.0921277381884615e+32,4.145618687132428e+32,2.2473238355021417e-07,1.3731762240299868e-07,-1.8269630601613118e-06,9.99986072023827e+43
339589719534341.56,1500605.0214083719,1500605.0214082266,4.173129536099434e+32,4.2293633887618214e+32,2.2912197490178594e-07,1.3914669455062332e-07,-1.8561522725291777e-06,1.0230095524817022e+44
343465990519904.06,1483630.249003213,1483630.2490030653,4.256435872589341e+32,4.315542922951553e+32,2.3377039367087382e-07,1.410848657019048e-07,-1.887040265952311e-06,1.0469493338824209e+44
347386507476088.44,1467406.1895456065,1467406.189545456,4.341901733552862e+32,4.404011768286061e+32,2.386875807448341e-07,1.4313623632958608e-07,-1.919690002285511e-06,1.0717781603576314e+44
351351775451667.7,1451863.9919671654,1451863.9919670122,4.429762889198055e+32,4.495018004561977e+32,2.439073365678974e-07,1.4531491595660072e-07,-1.9543234096889357e-06,1.0975780858571876e+44
355362305260334.25,1437018.5627638327,1437018.5627636763,4.519801941406239e+32,4.588341892859698e+32,2.4943957952495756e-07,1.4762503721958157e-07,-1.9910033789001485e-06,1.1242990993858194e+44
359418613546498.25,1422797.490118826,1422797.4901186659,4.612313178873474e+32,4.684292940733775e+32,2.5532773299507e-07,1.5008470984201381e-07,-2.030014656729978e-06,1.1520422120533595e+44
363521222851844.2,1409215.5251721202,1409215.5251719558,4.707064822509831e+32,4.7826357266722784e+32,2.61585641976611e-07,1.5269965715976e-07,-2.0714454700528715e-06,1.1807530850778257e+44
367670661682645.75,1396171.8298504576,1396171.8298502888,4.804631837388935e+32,4.883972727460136e+32,2.6828463352213905e-07,1.5549968946140563e-07,-2.115764703430332e-06,1.210621780425188e+44
371867464577849.1,1383709.9887898294,1383709.9887896557,4.904575558481064e+32,4.987854440432285e+32,2.754325037685677e-07,1.5848802892794098e-07,-2.163020265637128e-06,1.2415317168787551e+44
376112172177933.1,1371757.8705773146,1371757.8705771354,5.007340515999673e+32,5.0947511286124996e+32,2.8310404603262877e-07,1.6169587736049645e-07,-2.213702297952636e-06,1.2736377340402856e+44
380405331294555.9,1360334.6397055467,1360334.639705361,5.1126193501819164e+32,5.204346961101033e+32,2.913257785561208e-07,1.6513432756682253e-07,-2.267981903007343e-06,1.3068612183526745e+44
384747494980996.0,1349420.7503725723,1349420.75037238,5.220421704041652e+32,5.316660723157579e+32,3.001532081623356e-07,1.688264461362326e-07,-2.3262199731233693e-06,1.3412225634856085e+44
389139222603397.94,1338997.3104285842,1338997.3104283842,5.330753933233206e+32,5.4317041951593086e+32,3.0964911854944343e-07,1.727982462368232e-07,-2.388824542456677e-06,1.3767403418036953e+44
393581079912830.94,1329003.9075409246,1329003.9075407162,5.444088031505479e+32,5.549977255132314e+32,3.1992950310053056e-07,1.7709822709003951e-07,-2.4565548078293414e-06,1.4135853842548298e+44
398073639118169.9,1319454.5686095445,1319454.5686093266,5.560126011666663e+32,5.67117659917982e+32,3.3105492860944743e-07,1.817515462077197e-07,-2.5298034938127143e-06,1.4516812530142228e+44
402617478959808.56,1310318.8985647568,1310318.8985645282,5.679052599813753e+32,5.795502849582448e+32,3.431446853223155e-07,1.8680792102854334e-07,-2.609348804867199e-06,1.491107089442282e+44
407213184784214.2,1301594.3233486614,1301594.3233484207,5.800722776910922e+32,5.9228128570093574e+32,3.5630225455063924e-07,1.9231041247299867e-07,-2.695863225101542e-06,1.5318362875668959e+44
411861348619332.7,1293235.0055005504,1293235.005500296,5.9256040794033515e+32,6.053604688061704e+32,3.707216739055441e-07,1.9833992882321218e-07,-2.7906143250426953e-06,1.5740456234336444e+44
416562569250855.2,1285254.2643064028,1285254.2643061327,6.0533364421681195e+32,6.187510626935845e+32,3.865318099241424e-07,2.0495004818989328e-07,-2.894438887818602e-06,1.6176368257809193e+44
421317452299354.5,1277626.9030924335,1277626.9030921457,6.1841050230006874e+32,6.324734155431297e+32,4.039576704985237e-07,2.1223455357450435e-07,-3.008803748984993e-06,1.6626938308676143e+44
426126610298302.56,1270365.160738421,1270365.1607381126,6.317465316175959e+32,6.464818203390865e+32,4.2317874728903794e-07,2.2026799582667187e-07,-3.134874265567857e-06,1.7090840615370814e+44
430990662772978.25,1263474.389090346,1263474.3890900142,6.452965062489649e+32,6.607294588917309e+32,4.444034645660681e-07,2.291367003282359e-07,-3.274000292764751e-06,1.7566648661568376e+44
435910236320275.56,1256899.6377550901,1256899.637754731,6.591347732497963e+32,6.752953977374958e+32,4.680884983176639e-07,2.390307742634905e-07,-3.4291588869345173e-06,1.80571289482181e+44
440885964689423.44,1250627.3347890908,1250627.3347886994,6.732643876937571e+32,6.901839645888721e+32,4.946781285281574e-07,2.501350695365329e-07,-3.603243096660076e-06,1.8562587220284603e+44
445918488863626.4,1244534.5466640242,1244534.5466635942,6.879615405031544e+32,7.056876572227911e+32,5.253284749240569e-07,2.6293192472605555e-07,-3.8038048506545933e-06,1.909324974916565e+44
451008457142637.1,1238687.2827038239,1238687.2827033463,7.030826760066577e+32,7.216572163154075e+32,5.606014477824169e-07,2.776560008523086e-07,-4.034508718431746e-06,1.9644402821545206e+44
456156525226272.25,1233114.9335631737,1233114.9335626385,7.18535882527567e+32,7.379973705785389e+32,6.013188596453477e-07,2.9464946516637207e-07,-4.30070117958877e-06,2.0213027442547477e+44
461363356298880.2,1227797.9298182852,1227797.929817678,7.343541043256692e+32,7.547445250682456e+32,6.489181493514245e-07,3.145109079847111e-07,-4.611745971451593e-06,2.080064153493735e+44
466629621114774.44,1222717.0359412096,1222717.035940511,7.505734244319665e+32,7.719383972246083e+32,7.053940410383249e-07,3.380716300861872e-07,-4.980643497512154e-06,2.1408905475707895e+44
471955998084641.2,1217881.8618496174,1217881.8618488002,7.671426787284376e+32,7.895264627741353e+32,7.731864480715178e-07,3.663477237971256e-07,-5.4232833101890265e-06,2.203624681036624e+44
477343173362933.75,1213282.1411227018,1213282.141121727,7.840662916218544e+32,8.075148504778214e+32,8.560436753486442e-07,4.0090045795149097e-07,-5.9640828398687715e-06,2.2683121941225553e+44
482791840936264.06,1208900.0087028232,1208900.0087016309,8.013817828607004e+32,8.259449986187538e+32,9.597886056298249e-07,4.441553458202375e-07,-6.640976016517918e-06,2.3351291319001615e+44
488302702712803.5,1204735.7015817766,1204735.7015802723,8.190595134652931e+32,8.447869033961914e+32,1.0930919093490802e-06,4.997238953651187e-07,-7.510444539065136e-06,2.4039937455003822e+44
493876468612704.4,1200780.728712428,1200780.7287104519,8.371032421872906e+32,8.64046082417366e+32,1.2705913343579585e-06,5.737028898466973e-07,-8.66783889088164e-06,2.47495399620126e+44
499513856659552.8,1196964.0637901754,1196964.0637874152,8.558304445896628e+32,8.840637263367307e+32,1.5235441111265399e-06,6.791143726942282e-07,-1.0316819616761175e-05,2.5493063186690225e+44
505215593072866.3,1193332.8700741918,1193332.8700699946,8.750226583259292e+32,9.046094180648399e+32,1.90657774844452e-06,8.387161222426348e-07,-1.2813287589054863e-05,2.626246878090917e+44
510982412361646.56,1189892.5694987534,1189892.569491458,8.946204077410493e+32,9.256215109279733e+32,2.5513666792426688e-06,1.1073601228260271e-06,-1.7015064278611258e-05,2.7055804736370893e+44
516815057419000.56,1186612.6329448863,1186612.6329285246,9.147782393386543e+32,9.472685330539126e+32,3.87943132829151e-06,1.6606417944780517e-06,-2.5668283137222986e-05,2.787982786651892e+44
522714279617841.4,1183502.6329709862,1183502.6329008802,9.354168243072228e+32,9.694680834197134e+32,8.15544024424524e-06,3.4419754766297667e-06,-5.3526907552625216e-05,2.8731839293480384e+44
528680838907683.75,1180173.3567849235,1180137.9662151143,9.544207876732215e+32,9.899431439472092e+32,0.005876149325295794,0.002449001935294165,-0.038275721378730865,2.9508957960066487e+44
534715503912533.75,1173317.0238716572,1172911.3473712576,9.546254409211077e+32,9.901754314217432e+32,0.01986403542729994,0.008316388751338444,-0.12914776892369936,2.93669839133666e+44
540819052029917.25,1166541.4567864113,1165752.5011235555,9.549486682130475e+32,9.905362551229223e+32,0.02765602520592186,0.011632274956499837,-0.17946573602582314,2.9232983619587933e+44
546992269531017.1,1159866.3737864695,1158681.5442955038,9.554098627543065e+32,9.91046531913316e+32,0.03383306518718419,0.014297164176762342,-0.21912267649385203,2.910816873640074e+44
553235951661964.75,1153254.682408397,1151658.2628752037,9.560182848349038e+32,9.917169176757586e+32,0.03920088103094008,0.016644711934893013,-0.25337965864464906,2.8992048867948743e+44
559550902746284.9,1146741.9046113447,1144719.3365401286,9.567784311140851e+32,9.925524527910016e+32,0.04403967097156659,0.01878993889182295,-0.284072383326009,2.8885541358405955e+44
565937936288510.2,1140341.731656162,1137878.384911271,9.576945278470738e+32,9.935580707866253e+32,0.04850516895492297,0.020796728070861435,-0.3122203092381347,2.8789019524577224e+44
572397875078979.0,1134068.911222056,1131150.3350297075,9.587697317889521e+32,9.947376048953265e+32,0.052687529421515784,0.022701811438901636,-0.338414348143864,2.87028597470141e+44
578931551299828.0,1127916.3146265806,1124526.6467191216,9.600104682389697e+32,9.960981097680373e+32,0.05665796970970093,0.024534761144443983,-0.36311712551215714,2.862710229060355e+44
585539806632196.1,1121865.9490673377,1117986.8075881046,9.614273963396073e+32,9.976515643255148e+32,0.06047411229079611,0.026320145613600535,-0.3866985886605506,2.8561759220052482e+44
592223492364651.8,1115872.354678153,1111479.9255354998,9.63043602256526e+32,9.994235869913452e+32,0.06419792340415305,0.028085890859157914,-0.4095486774050976,2.8506846045541954e+44
598983469502856.9,1110012.3975704846,1105087.6577065068,9.648510603513751e+32,1.0014060213210232e+33,0.06780865061671888,0.029821214528279884,-0.43154482262044874,2.8463595510884778e+44
605820608880483.8,1104301.9832849894,1098826.1428531823,9.66852680891824e+32,1.0036024464957772e+33,0.07131878036918936,0.03153087025080895,-0.4527688158084137,2.8432420761310353e+44
612735791271397.5,1098742.8425352003,1092696.1542453817,9.690545239294654e+32,1.0060201398272429e+33,0.0747451088751825,0.03322191359997163,-0.473326722590899,2.8413566764077784e+44
619729907503119.4,1093330.7567179378,1086691.6421799033,9.714673871775453e+32,1.0086711154381144e+33,0.0781057411633321,0.034902398247734605,-0.49333032283665135,2.8407394227170128e+44
626803858571584.5,1088059.4683363675,1080804.0859658853,9.74103998618682e+32,1.0115700908410053e+33,0.0814174250192047,0.036580096170872926,-0.5128809991209349,2.84142944487351e+44
633958555757209.9,1082943.6216818087,1075048.0466207257,9.769688944702758e+32,1.014722212439054e+33,0.08468281272871236,0.03825585970765863,-0.5319950996744932,2.843476761652995e+44
641194920742288.0,1077974.7444610347,1069412.0980724054,9.800792702405865e+32,1.0181472746274929e+33,0.08791768924757859,0.03993742016372457,-0.5507647499080792,2.8469395759550728e+44
648513885729719.1,1073147.7904981514,1063888.0244354596,9.834553093275315e+32,1.0218682852219408e+33,0.09113570123030225,0.04163182619239764,-0.5692677825972167,2.8518996846520802e+44
655916393563099.9,1068492.7326545815,1058507.6743412253,9.870927440966508e+32,1.0258814261483916e+33,0.09432636046472663,0.04333343405920203,-0.587441738313789,2.85840477040824e+44
663403397848182.0,1063994.2607409633,1053250.6442944237,9.910219551232543e+32,1.0302216712940879e+33,0.0975095460595634,0.04505277631253847,-0.6053972484095755,2.86656408200774e+44
670975863075718.0,1059676.3176070624,1048141.959142152,9.9524204723217e+32,1.0348891122358037e+33,0.10067730055094899,0.046785610654927326,-0.623086296007009,2.8764314982920254e+44
678634764745708.6,1055556.0577714217,1043199.315005575,9.99753843631221e+32,1.0398861170734339e+33,0.10382505337542157,0.04852925198613782,-0.6404806550666101,2.8880569250223662e+44
686381089493068.4,1051640.94389291,1038429.2994100779,1.0045644990271608e+33,1.0452218770006165e+33,0.10695413991635151,0.0502841237005201,-0.6575850696483979,2.9014987731773e+44
694215835214726.6,1047926.5396536594,1033823.7319594424,1.0096978894516397e+33,1.0509241015944835e+33,0.11007535009222227,0.05205611996733942,-0.674455572656373,2.916869557177484e+44
702140011198177.6,1044423.7879225569,1029393.1286333414,1.0151590802116252e+33,1.0569999488478759e+33,0.1131867058643137,0.05384403611756913,-0.6910778967336121,2.9342322517432296e+44
710154638251499.9,1041133.0431077888,1025134.4245487928,1.0209709676135208e+33,1.0634762514686399e+33,0.11629586117726531,0.055652196275531585,-0.7074889556057136,2.9537111114044742e+44
718260748834858.0,1038064.1778358724,1021056.7453016998,1.0271405769022136e+33,1.0703626712303459e+33,0.1194009679451411,0.057479553568566794,-0.7236747001364704,2.975383734531227e+44
726459387193506.6,1035220.7789627636,1017160.7567474993,1.0336881018377052e+33,1.0776834356923026e+33,0.1225066635228835,0.0593288173440313,-0.739654631766583,2.9993772142290004e+44
734751609492312.0,1032613.9687162973,1013457.269912217,1.0406178541467026e+33,1.0854451842256262e+33,0.12560937423159557,0.06119786920976021,-0.7554058405242285,3.025767765957532e+44
743138483951809.4,1030251.6212228636,1009953.5317550434,1.0479348881064241e+33,1.0936556217117242e+33,0.12870693271613864,0.06308524902851394,-0.7709127678305864,3.054630785739508e+44
751621090985813.0,1028130.5366578694,1006639.4607856214,1.0556850680956471e+33,1.102368926950769e+33,0.13181315970425514,0.06499942078576242,-0.7862397320747282,3.0862136700301843e+44
760200523340597.6,1026255.8968271348,1003515.6505083109,1.0639006114104942e+33,1.1116236404914376e+33,0.13493376315190747,0.0669442196273021,-0.8014084241583992,3.1207273062801455e+44
768877886235667.9,1024638.9500724913,1000591.8173402599,1.0725941884427566e+33,1.1214374219270711e+33,0.1380660766483913,0.06891830587120322,-0.8163987989510599,3.1583129951544823e+44
777654297506135.1,1023289.9256450452,997876.9866163788,1.0817756523606854e+33,1.1318248023949369e+33,0.14120684568103972,0.07091984809081232,-0.8311885774701332,3.1991029886599992e+44
786530887746718.6,1022215.1626279515,995372.0881932036,1.0914830804898865e+33,1.1428322005643114e+33,0.14436210601217087,0.07295293594555653,-0.8457991280963633,3.2433650153916776e+44
795508800457392.0,1021427.4973011047,993094.5673139056,1.101686128652592e+33,1.1544290629064965e+33,0.1475159214872818,0.07500738840486144,-0.8601505417295185,3.2910597523549526e+44
804589192190693.4,1020930.2041987887,991038.8957465268,1.1124453342160552e+33,1.1666876069077194e+33,0.1506813846747832,0.07709172853759087,-0.8742961590148355,3.3425751211578364e+44
813773232700702.4,1020731.7952454874,989199.919297423,1.1238567175630391e+33,1.1797230024607321e+33,0.15387824364629676,0.07921949418200706,-0.888315454177026,3.398504740510828e+44
823062105093749.5,1020846.5632460457,987588.6125275913,1.1359455016640553e+33,1.1935691572281743e+33,0.15710348833569066,0.0813895559157658,-0.902184832528111,3.459130764874475e+44
832457005980813.2,1021282.2133391552,986227.7017222883,1.1486069592287186e+33,1.2081116114889497e+33,0.16032221258167811,0.08357861685285017,-0.9157467919505349,3.5240763728912236e+44
841959145631673.2,1022043.0434396125,985116.7110918976,1.1618731483823496e+33,1.2233926759603095e+33,0.16353857981961012,0.08578900182914337,-0.9290136333400433,3.593642396220105e+44
851569748130819.4,1023145.7693905518,984250.4649123098,1.1758988235057429e+33,1.2395963063227465e+33,0.16678292770637987,0.08804186015513794,-0.9421036391312287,3.668814995014607e+44
861290051535141.0,1024605.754823624,983636.9458909248,1.1907368914023401e+33,1.2567914888701547e+33,0.17005764530618805,0.09033971064872046,-0.9550157946408109,3.750095638882258e+44
871121308033415.9,1026423.8434454106,983287.3811343836,1.2063127219820566e+33,1.2748999959464837e+33,0.1733380055331215,0.09266565132400877,-0.9676439345502696,3.837299131827706e+44
881064784107619.5,1028603.8465082648,983205.2132763867,1.2226271059273624e+33,1.2939303240366197e+33,0.17661865730522863,0.09501559061230473,-0.9799610473217262,3.93064667909728e+44
891121760696075.6,1031177.5043003369,983395.328146548,1.23987208273412e+33,1.3141147702294052e+33,0.17993030164903617,0.09741194184113441,-0.9920748140757931,4.031498416315557e+44
901293533358470.1,1034165.4484267123,983868.3733606811,1.2581193190946638e+33,1.335549343911603e+33,0.18327589328966787,0.09985782815911375,-1.0039841452573939,4.140601921423808e+44
911581412442746.2,1037574.0879147275,984632.0611228162,1.2773581599757969e+33,1.3582330167526305e+33,0.18664325480712418,0.10234513199265338,-1.0156343177094593,4.258249180525425e+44
921986723253907.6,1041418.5351525231,985694.3641711111,1.2976384597996188e+33,1.3822374851157313e+33,0.19003189149045413,0.10487393175482905,-1.0270132270854946,4.3851260793384e+44
932510806224745.6,1045693.7599388651,987056.3527768021,1.3189133246329653e+33,1.4075208507114004e+33,0.19342556320384616,0.10743248709590504,-1.0380589208897328,4.521341370177863e+44
943155017088517.0,1050412.9738423948,988722.867319373,1.3412403829515257e+33,1.434164741014469e+33,0.19682662214140825,0.11002235858079841,-1.048772221649567,4.667685932927104e+44
953920727053592.2,1055642.299710758,990719.8736373077,1.3649102521188482e+33,1.462532180814523e+33,0.2002689666824388,0.11267018378822118,-1.0592499529643031,4.826592297561912e+44
964809322980097.1,1061409.073226322,993062.2333522629,1.3900117998270702e+33,1.4927512934101142e+33,0.20375213822402635,0.11537702074193742,-1.0694757616186692,4.999312610500401e+44
975822207558570.9,1067675.3875136557,995736.0317792819,1.4163655179574094e+33,1.5246258414769173e+33,0.20724057323300943,0.11811590487295534,-1.079334560977074,5.1852811168266125e+44
986960799490663.6,1074492.6906525646,998763.4341408832,1.4441822514272075e+33,1.5584327907939035e+33,0.21075283263136696,0.12090158440474391,-1.0888699479244668,5.386703725181066e+44
998226533671896.4,1081916.7905253698,1002170.4457741611,1.4736765115216195e+33,1.594458992826854e+33,0.21430337401072905,0.12374666081274956,-1.0981086482595648,5.606017372980689e+44
1009620861376506.9,1089984.7589072362,1005975.4400369172,1.504981184335543e+33,1.63289745064775e+33,0.2178939205203621,0.12665390289449308,-1.1070395481467976,5.845257742383578e+44
1021145250444405.8,1098581.3596228177,1010122.6783778272,1.537654720248076e+33,1.673234870914577e+33,0.221464173665667,0.1295746018112081,-1.115505414883058,6.102066933932291e+44
1032801185470266.8,1107873.6239376613,1014690.7157260455,1.572341675913803e+33,1.7162983248294963e+33,0.2250745547750675,0.13255841845259783,-1.1236427893861156,6.382657650018415e+44
1044590167994774.9,1117908.570612181,1019702.3765049656,1.6092145613311132e+33,1.76234341801898e+33,0.22872731018321393,0.1356088455776468,-1.1314403506971378,6.689944076478637e+44
1056513716698058.2,1128708.6578146736,1025167.7576032819,1.648358653401705e+33,1.8115236269139474e+33,0.2324150196839225,0.13872125533207416,-1.1388662266274696,7.026364729251037e+44
1068573367595326.9,1140296.7865804555,1031096.4177733449,1.6898666355286633e+33,1.8640059367829938e+33,0.23613138523517344,0.14189140091891678,-1.1458930321728655,7.394643858456782e+44
1080770674234745.8,1152779.4945329488,1037540.2710416564,1.7341335625304434e+33,1.9203472442536997e+33,0.2398947955922418,0.14513661852308807,-1.152539073510743,7.80057136998964e+44
1093107207897565.8,1166224.6143924168,1044531.547459777,1.781414908091519e+33,1.9809433310379878e+33,0.24370748175486373,0.1484609046920666,-1.1587875819664448,8.249260899426363e+44
1105584557800539.2,1180442.3815500408,1051966.665126489,1.8310746109902118e+33,2.0450458319516978e+33,0.2475037915545879,0.15180766855966124,-1.1645209100367693,8.73746531600181e+44
1118204331300646.1,1195661.190874595,1059959.2819742197,1.883948715861524e+33,2.1138058656899855e+33,0.25133441998784345,0.15522167117989094,-1.169807916761659,9.276510930255325e+44
1130968154102156.8,1212020.5093776337,1068576.73419285,1.9405606911438467e+33,2.187999923792753e+33,0.2552166301279776,0.15872063593635594,-1.174653069631596,9.875861233195906e+44
1143877670466058.8,1229572.8484601916,1077840.1108540255,2.0011375371717545e+33,2.2680354014765503e+33,0.2591434730818202,0.16230076406540198,-1.179025262692829,1.0542864433028618e+45
1156934543421872.8,1248362.7954189915,1087764.688381607,2.0658916164769932e+33,2.3543180016045883e+33,0.2631068581836344,0.16595667095856115,-1.1828947096552727,1.1285532638157802e+45
1170140454981889.0,1268588.779453084,1098445.9844308177,2.1355752469953558e+33,2.4479956241777454e+33,0.26712811246449886,0.16971072201500303,-1.1862582236554817,1.2119381972190591e+45
1183497106357846.2,1290384.4208236402,1109943.4463763891,2.2107326340756126e+33,2.5499769393466356e+33,0.27121015912768615,0.1735690697116644,-1.1890879183905811,1.3059481207949698e+45
1197006218180085.0,1313399.2787531293,1122059.9444530108,2.290251834758836e+33,2.658927105513318e+33,0.27527118109459736,0.17745557952774735,-1.1913118326404941,1.4100777967627511e+45
1210669530719203.8,1338157.8422766277,1135057.632690633,2.3760580576034412e+33,2.777680047660513e+33,0.2793873809879053,0.181444479783572,-1.1929569362986205,1.5278914717985266e+45
1224488804110248.2,1364873.5236243282,1149031.6995465527,2.469030839624641e+33,2.907719057093962e+33,0.28356794578713057,0.18554901258650616,-1.1939922171357331,1.6620235011738193e+45
1238465818579430.5,1393456.5695827869,1163916.3214788602,2.5690202446187787e+33,3.0491315243249785e+33,0.2877744147086438,0.18973504845708938,-1.1943775310660787,1.813911139245999e+45
1266900293491705.8,1457339.0574349994,1196908.3595361093,2.794749517636881e+33,3.374158788433258e+33,0.29632983354246145,0.19842900203063768,-1.1930793166496705,2.1865193334067283e+45
1295987607869875.8,1532260.7438097657,1235081.9735830375,3.064003248015043e+33,3.771983852066677e+33,0.30514037051582094,0.20765688618366754,-1.188707238377235,2.6864216144567836e+45
1310780750515428.0,1574719.335935309,1256458.0754584058,3.218957105817432e+33,4.0057491333159406e+33,0.30965138079326976,0.21249957443561956,-1.1852143876849162,3.002281296329992e+45
1325742750538938.8,1621083.5759811122,1279587.491307865,3.3902268289523374e+33,4.268102799449571e+33,0.3142369817822172,0.217511859968725,-1.1807453065090336,3.375956548254204e+45
1340875535374948.0,1670648.3234124463,1304069.6513925868,3.575783209822556e+33,4.5569386786254996e+33,0.3187927611453882,0.22258566574751495,-1.1753434778931076,3.810500859182224e+45
1356181054458834.8,1725002.9401698317,1330632.8229426928,3.7822899704635094e+33,4.883863974860655e+33,0.323424823958555,0.22784824736248638,-1.1688092492618585,4.331192142052633e+45
1371661279477945.8,1784853.2394155515,1359545.0311579995,4.0134363936820725e+33,5.25646093943364e+33,0.3281341205153044,0.23331784551188092,-1.161007623397622,4.961361095604723e+45
1403153846857952.5,1923056.6753732772,1425020.3775138902,4.56285754432557e+33,6.169305124879885e+33,0.33768142048151867,0.24483865091820067,-1.1411248512118748,6.666298215148286e+45
1419170246153885.5,2003988.7336711753,1462574.901678518,4.8952103226783046e+33,6.739364242313031e+33,0.342541420769676,0.2509745196831286,-1.1285357642311118,7.843565963762828e+45
1435369465777740.0,2093247.3285757853,1503363.1612683989,5.271342129487416e+33,7.400116701294586e+33,0.34736717768852554,0.25729823164747406,-1.113991542776608,9.312627334389259e+45
1451753592545140.5,2192747.749730203,1548101.3972413673,5.703151264910641e+33,8.178437105746381e+33,0.352159176344615,0.2638659366044605,-1.0970387452459809,1.1182150067869089e+46
1468324737091817.0,2304658.2433960936,1597567.9864072665,6.20579002099559e+33,9.110128896228836e+33,0.35687954676803846,0.27072123432910655,-1.0770598426999483,1.3609656124851898e+46
1485085034145501.0,2429429.384318937,1651752.5501917165,6.78968172217469e+33,1.022593875601504e+34,0.3613714635894567,0.277783920574896,-1.053550297103641,1.6774181438264108e+46
1502036642800925.0,2568077.625925117,1710908.4544397164,7.472331214022199e+33,1.157450724473602e+34,0.3654455019994831,0.28500285057612584,-1.0255434985619465,2.0945794850592638e+46
1519181746797962.2,2720150.06731727,1774737.9755412538,8.272871583083344e+33,1.3214321023589675e+34,0.36874168098166277,0.2922445065272005,-0.9915530622053343,2.6474170231308187e+46
1536522554802939.8,2877114.343946063,1839862.1661573458,9.183082297838436e+33,1.5152865286847073e+34,0.37051433942482204,0.299030824103777,-0.9501624636850602,3.353334702262048e+46
1554061300693163.0,3017310.8360608295,1898240.9994845903,1.014213275593976e+34,1.7278823422903542e+34,0.3694876195560743,0.30444648641240396,-0.8999223048438066,4.164761507748569e+46
1571800243844689.5,3097837.3983531236,1934193.7051994714,1.097332225971926e+34,1.9190809558607552e+34,0.3637960829661488,0.30692465029323457,-0.8410896942854527,4.86301272959522e+46
1589741669423384.5,3074676.6501523172,1931049.6993059372,1.140585311238e+34,2.021329622063283e+34,0.3524249120405814,0.3050036067301536,-0.779871380024592,5.087308796671153e+46
1607887888679301.8,2959198.0160589432,1891642.6714945699,1.1368431996469798e+34,2.0124210460865491e+34,0.3368643948970409,0.2991563808973147,-0.7242431307062248,4.774204881867161e+46
1626241239244423.0,2800731.5772307627,1833251.1189547242,1.10269377378068e+34,1.930873728242185e+34,0.3195614522965572,0.29113217008027825,-0.6773482037590632,4.194215697374856e+46
