CE,RE,RJ,MA,MB,PC,PS,AL,MI
792600977031054.0,918592.8102499793,884141.7458739151,7.255709703713339e+32,7.502874796872688e+32,0.14345604911988874,0.07389717683583148,-1.1855275354063162,1.6792798211595048e+44
798009709882187.6,918312.8853345921,882873.9864306472,7.301289612993203e+32,7.554014288956586e+32,0.1449738945408795,0.0749816039838593,-1.1945734427665853,1.6964481143625715e+44
803455352088599.4,918148.1421542838,881692.1857410094,7.348435294448303e+32,7.606992831094195e+32,0.14650137650994788,0.07607867465571456,-1.2035712465648467,1.7144633215735315e+44
808938155520833.6,918100.8448958164,880596.3520190048,7.397253459794925e+32,7.661936578574172e+32,0.1480403571947897,0.07718982789217724,-1.2125292269208992,1.7333843097278076e+44
814458373768217.4,918174.220371827,879583.6740403308,7.448029516448343e+32,7.719178019291638e+32,0.1495977388809844,0.07832027406688709,-1.221484305944685,1.7533436047380456e+44
820016262150568.5,918371.5828732281,878661.569826685,7.500576083920068e+32,7.778515978818381e+32,0.15116572475003356,0.07946452650457221,-1.2303881326263215,1.7742909454697829e+44
825612077730018.4,918695.5467558003,877831.324062942,7.554956689637462e+32,7.840029387046739e+32,0.15274453426090193,0.08062285973061033,-1.2392390646939455,1.796273759897501e+44
831246079322898.2,919143.0771493092,877102.1283680525,7.61059410640051e+32,7.903079132972087e+32,0.15431646589057504,0.08178225493248467,-1.247936421286116,1.8190774727938213e+44
836918527511709.5,919716.3089752791,876468.6947579342,7.667834132476427e+32,7.968060153908047e+32,0.155890922804486,0.08294944686738903,-1.2565310806912071,1.8428600042869324e+44
842629684657176.4,920420.0436765162,875928.4627736756,7.727024984416875e+32,8.035377397187127e+32,0.15747613708294964,0.08413060506422236,-1.2650661185860084,1.867789051387515e+44
848379814910377.4,921257.8050364229,875482.4223852076,7.788287491803005e+32,8.105181875543732e+32,0.1590735601996166,0.08532696893821885,-1.2735464858731924,1.893943123121624e+44
854169184224976.0,922234.7943709933,875131.7097869623,7.851815518130008e+32,8.177706508590315e+32,0.16068626688741297,0.08654102933243121,-1.2819852337078328,1.921435785079564e+44
859998060369501.1,923352.6915658904,874879.3036652307,7.917548909237779e+32,8.25289654483804e+32,0.1623106706328354,0.08777026645366631,-1.2903601330102255,1.950274855194081e+44
865866712939745.9,924615.1284617679,874727.0364748129,7.98557338868702e+32,8.330864820824012e+32,0.16394702415745674,0.08901500211890792,-1.2986693398942708,1.9805321042238004e+44
871775413371232.8,926007.6881631758,874676.4927678799,8.055115349457229e+32,8.410737927686321e+32,0.16557571629435244,0.09026029163429239,-1.3068118570179055,2.01189217618453e+44
877724434951768.6,927544.656029954,874727.0463875134,8.126889398944499e+32,8.493345890495798e+32,0.16721270078705933,0.09151818654489739,-1.3148661846568064,2.044706296669124e+44
883714052834084.6,929232.4586903268,874880.0666966096,8.201135987534569e+32,8.578983005929009e+32,0.1688617133872896,0.09279171901317855,-1.322848181530117,2.0791228820009256e+44
889744544048558.8,931077.8350514554,875138.0439820808,8.278059940634903e+32,8.667904851892137e+32,0.17052522148916585,0.09408297175873322,-1.3307663927886493,2.115281630787145e+44
895816187516043.1,933085.9359581266,875503.53845241,8.357785034056698e+32,8.760270922845444e+32,0.17220366089792133,0.0953925052373114,-1.3386192687067078,2.1532899104586363e+44
901929264060743.8,935259.1117260108,875978.5261721049,8.440327623283778e+32,8.856122818095996e+32,0.1738951644273729,0.09671906194421112,-1.3463943876415174,2.1932079631709473e+44
908084056423222.8,937599.4274735515,876564.6508496418,8.52570449069049e+32,8.955503226296608e+32,0.1755980211105117,0.09806145763353868,-1.3540806018519405,2.2350981678865732e+44
914280849273472.5,940102.6804609828,877261.3253200111,8.61373505228239e+32,9.058218935196458e+32,0.17730688843788747,0.0994155631864125,-1.361650997830309,2.2789263310713286e+44
920519929224081.8,942784.2031395325,878073.692166997,8.704912483043647e+32,9.164874076601401e+32,0.17902942826711257,0.10078753727809008,-1.3691366804563623,2.3249977010107642e+44
926801584843492.5,945649.7590424999,879004.5154624074,8.799378965052644e+32,9.275658429794154e+32,0.18076600035728504,0.10217787865943695,-1.3765355341792516,2.373453579943872e+44
933126106669346.0,948657.7981406369,880039.7479111474,8.895783683646977e+32,9.389009080636096e+32,0.182490693505652,0.10356576033323127,-1.3837360798004807,2.423657661434599e+44
939493787221917.6,951853.1953297027,881194.3183691754,8.995582848947773e+32,9.506660445460291e+32,0.1842284894980714,0.10497118585111959,-1.3908417202596643,2.4764280886946934e+44
952359804582808.1,958846.5925454998,883879.5166980756,9.206443192172083e+32,9.756266753937957e+32,0.1877521422262708,0.10784270026526144,-1.4047889498525807,2.5905861046458127e+44
965402017257581.8,966699.0354830433,887092.5837020294,9.433701393515594e+32,1.0026822272955855e+33,0.19134462585093687,0.1108008873073992,-1.418374548824526,2.7176534755508965e+44
971989949592526.6,970927.613359688,888889.8614559809,9.55284610573523e+32,1.0169298808525257e+33,0.19315058949076336,0.11229971345918162,-1.4249620541794104,2.785939668650097e+44
992024713309633.2,984951.7036691377,895098.2853673609,9.935925311120705e+32,1.0630284506943687e+33,0.19863623270135863,0.11689988382224288,-1.4439740813742774,3.013270109087448e+44
998794319721314.5,990123.9816890135,897463.0186440302,1.00735274461196e+33,1.0796930908827624e+33,0.2004978111886084,0.11847739667293589,-1.450085293501198,3.097825914879746e+44
1005610122130287.2,995561.9830915184,899983.2556393313,1.0216510818293635e+33,1.0970685117940398e+33,0.20237666598284362,0.12007808562775439,-1.4560784651112346,3.1873155761975384e+44
1012472435779423.0,1001236.6902366326,902645.3073692552,1.036411469013234e+33,1.1150676729401349e+33,0.2042601882345873,0.12169136752159161,-1.4619102873839127,3.28144093008349e+44
1019381578062820.6,1007131.9083638397,905440.6217792564,1.0515952301935648e+33,1.1336488460141516e+33,0.20614195743296995,0.12331155400320656,-1.467559767894036,3.3801186676285553e+44
1026337868540485.2,1013314.6744336342,908400.2963923926,1.0673771896923982e+33,1.1530316329854842e+33,0.20804125868469586,0.12495539527814004,-1.4730828038371135,3.4846806839378025e+44
1033341628953109.5,1019797.7259068473,911530.1964965301,1.0837897414274618e+33,1.1732637736737931e+33,0.20995861817257844,0.1266236587869793,-1.4784762802310019,3.595586509164734e+44
1040393183236949.8,1026594.5204414877,914836.3784038646,1.1008677554526025e+33,1.1943964253956462e+33,0.21189458879891013,0.12831717659462905,-1.4837368876344335,3.713342076675722e+44
1047492857538825.8,1033719.5124906144,918325.3978693364,1.1186483961920688e+33,1.2164843857710865e+33,0.21384973716521388,0.13003678711959113,-1.4888611192035128,3.838502726891893e+44
1054640980231180.4,1041170.2660756261,921995.454814006,1.1371272148739224e+33,1.2395326488478959e+33,0.21581997295085648,0.13177921010425794,-1.4938336096001494,3.9713588971739364e+44
1061837881927284.0,1048940.8635952834,925842.6508410231,1.1562927499999667e+33,1.2635358575203646e+33,0.21780098486229632,0.1335407567654634,-1.498639763493139,4.1121599039933635e+44
1069083895496522.0,1057082.3341955503,929891.3546137207,1.1762738115240343e+33,1.2886660901706924e+33,0.21980247161096758,0.13533034752803733,-1.5032989245691395,4.262230431996109e+44
1076379356079790.2,1065612.7630208184,934149.4444825382,1.1971183013009884e+33,1.3149965146580547e+33,0.22182505673829742,0.13714895280835177,-1.5078069262184106,4.42237085573392e+44
1083724601104991.9,1074552.71619441,938626.2322437328,1.2188796337914419e+33,1.3426084952656016e+33,0.22386949240966936,0.13899764889147442,-1.5121594831322624,4.59348528861201e+44
1091119970302661.5,1083923.2593848861,943330.8834677468,1.2416137774813537e+33,1.3715878864996937e+33,0.225936466992682,0.14087749522853293,-1.5163519515910469,4.7765624068716686e+44
1098565805721651.6,1093656.3638022295,948227.6429810164,1.2651618504387255e+33,1.4017464795814388e+33,0.2280077424914344,0.14277215645605856,-1.520343671501937,4.970871738026856e+44
1106062451744970.9,1103725.1742662068,953301.1108505751,1.2894666687205829e+33,1.433024611450425e+33,0.23007615737765028,0.14467473109738113,-1.5241203363983877,5.176450455596569e+44
1113610255105707.9,1114269.6132892265,958619.8899838183,1.3148736553733145e+33,1.4658824505901655e+33,0.23216752707736318,0.14660918817599788,-1.5277267231235256,5.396846736441336e+44
1136564112132056.0,1149033.2920132028,976165.7043692814,1.398459379206047e+33,1.575121185506074e+33,0.23858802548392832,0.1526171218310724,-1.5374739535305681,6.162057099721013e+44
1144320059738544.5,1161711.4884793684,982559.5364872252,1.4289224339182782e+33,1.6153614716120853e+33,0.2407704020648782,0.15468339969940223,-1.540334780193882,6.456451937280815e+44
1152128934164240.2,1174975.6311877323,989241.7689077004,1.4608042476843464e+33,1.6577156577217686e+33,0.24297365935050724,0.15678189001451528,-1.5429913179524748,6.773555263457451e+44
1159991096583340.5,1188898.7338082509,996245.7045812194,1.4942950890641092e+33,1.702468975880898e+33,0.24520489990555647,0.15891992833090093,-1.5454453155545638,7.116660544017654e+44
1167906910634711.5,1203523.7705074677,1003589.2347679057,1.5295144924900338e+33,1.7498174192853405e+33,0.24746532929002124,0.16109931291789295,-1.5476898727226505,7.488630082599032e+44
1175876742438702.0,1218896.934835261,1011291.2686126272,1.5665924383411857e+33,1.7999772857972905e+33,0.24975616476883464,0.16332189946564352,-1.5497175148802542,7.892705399909573e+44
1191979936295065.5,1251739.267199617,1027678.5113617851,1.6460477326216067e+33,1.9085281198091907e+33,0.2543862341866366,0.16785691694801239,-1.5530596353169237,8.802301481705135e+44
1208303657391241.8,1287677.705643842,1045493.0796302262,1.7334555766936948e+33,2.0295789657218055e+33,0.25909208428857655,0.17252401371738044,-1.5554256497060213,9.872995182119705e+44
1216549157807299.0,1307098.8917612697,1055064.7942774466,1.7809200844340174e+33,2.0960139278589317e+33,0.26149670218559085,0.1749317881467167,-1.556236318784871,1.0485723313988396e+45
1224850925765621.2,1327586.372396807,1065118.1386290528,1.8311787422732552e+33,2.1668883554496837e+33,0.26393808460310575,0.17739254883300715,-1.5567852419980248,1.115892049442048e+45
1233209345237605.2,1349096.7767851246,1075623.7193293965,1.8841646955622538e+33,2.2421889851835927e+33,0.26640390308932904,0.17989465844001212,-1.55706036584461,1.1896159971030095e+45
1241624802814880.5,1371561.2909852862,1086540.0562682268,1.939748055848007e+33,2.3218116993967248e+33,0.26888084462329825,0.18242467413275798,-1.5570552147811751,1.2700273924781164e+45
1250097687727188.8,1395306.1785070924,1098016.5139931699,1.99878262856254e+33,2.4070741912836828e+33,0.2713979314314077,0.18501293041700334,-1.5567620963934203,1.3589228483289168e+45
1258628391860382.5,1420439.5176937266,1110093.9777456818,2.061594767203282e+33,2.4985682481402503e+33,0.273957443845227,0.18766294513925386,-1.5561675784113,1.4575090260717858e+45
1267217309774570.2,1447082.8072317657,1122818.1360145586,2.1285536589767483e+33,2.596968325475087e+33,0.2765618879611878,0.19037855333291884,-1.5552568426215878,1.5672120138155134e+45
1275864838722335.2,1475372.1735430101,1136239.7460698967,2.2000764446204847e+33,2.7030465038890605e+33,0.27921395133132804,0.19316385971589198,-1.554013459484356,1.6897223431846935e+45
1284571378667129.5,1505291.667748206,1150335.8830231903,2.2762051047001083e+33,2.817039285611109e+33,0.2819017750128584,0.19600754601654355,-1.5524289465640535,1.82626342421552e+45
1293337332301767.5,1537120.279576115,1165220.768299078,2.357743450454943e+33,2.9403496770433354e+33,0.28463950238044444,0.19892573912743372,-1.5504802255388799,1.9796422555100306e+45
1311049105170524.0,1607392.9896254435,1197686.7608590596,2.5397981998547458e+33,3.2201011966258607e+33,0.29028696281115474,0.20501623920614634,-1.5453955579651435,2.3493386117542714e+45
1319995743605342.8,1646314.304079826,1215437.8642573322,2.641837620825594e+33,3.379506375247882e+33,0.29320498469895456,0.2082013586759845,-1.5422070941536024,2.5733911268249894e+45
1347203641013964.5,1778611.6949489382,1274598.081870929,2.995086289227402e+33,3.9452231690362765e+33,0.302191415161196,0.21817496724274496,-1.529989578789668,3.446116925990279e+45
1365653092909963.5,1884895.44271426,1320875.9540095746,3.2859665567184496e+33,4.426502938203424e+33,0.3085459126279344,0.22538133820290124,-1.5191588992244611,4.282652849468833e+45
1374972350595643.8,1945034.3292133068,1346597.1394604756,3.4533087832932805e+33,4.709418116688283e+33,0.3118582377398144,0.2291907670906403,-1.5127866810174984,4.8142280197668476e+45
1384355203175417.5,2010182.4431876817,1374099.6390970543,3.636801108047182e+33,5.0245395120464587e+33,0.31524458790534177,0.23312374917263304,-1.5057525285286348,5.440680215833241e+45
1393802084622745.0,2081671.9411887163,1403864.104581014,3.8407659329600994e+33,5.380675128504987e+33,0.3187431939604878,0.23722890675276914,-1.4979276047278125,6.191893286290397e+45
1412889684841399.5,2248170.123505886,1471600.7540213517,4.3261782858132887e+33,6.252071463596401e+33,0.3261318065884674,0.24604466791151705,-1.4795002189657773,8.220900325235405e+45
1422531286447866.0,2346178.3922562315,1510503.445634019,4.6185571398907677e+33,6.792478922387724e+33,0.33005585662304165,0.2508114788347057,-1.4686333895345807,9.613518581911262e+45
1432238682633014.2,2454674.907404646,1552788.9056259126,4.9478345177140576e+33,7.414480163319988e+33,0.33408817131515733,0.2557738185461927,-1.4566581202199171,1.1341773129091298e+46
1451852657739954.0,2718505.3028202597,1652475.1876768165,5.772494842642047e+33,9.031433165159085e+33,0.34275593162408036,0.26667474320242235,-1.4279901649195907,1.6450519156165797e+46
1461760143842650.8,2882644.6248212713,1712450.6070748952,6.30224380456349e+33,1.0112422858393253e+34,0.3474760825124569,0.27275910280650895,-1.4105660587652156,2.035174208266965e+46
1471735238927816.0,3077132.344980493,1781687.3812199684,6.946115407687663e+33,1.1468335878544654e+34,0.35252430828230025,0.2793966009134104,-1.390362496177378,2.5782462618669104e+46
1481778404361168.8,3309981.570253054,1862204.556010687,7.739681918003883e+33,1.3199845136033551e+34,0.3579145378365667,0.2866510049396747,-1.3667907426431387,3.356696597284198e+46
1491890104656807.8,3598013.037288467,1958582.066419523,8.755131994526031e+33,1.5507396727725205e+34,0.36376548407372916,0.2947543730603485,-1.33848161955613,4.5380748164648604e+46
1502070807498689.8,3970372.324125852,2078515.2115655337,1.0123253347416961e+34,1.8769440796826227e+34,0.3702369169091303,0.3040690890716325,-1.3030372469265086,6.478648059347724e+46
1512320983762261.0,4480899.102796871,2235616.073977753,1.210300447020837e+34,2.3778463581276773e+34,0.3775048531917062,0.31516591559859564,-1.2558675741409915,1.0044472912681309e+47
1522641107536235.5,5244648.208046365,2457702.344968183,1.531171098337654e+34,3.2558298992926613e+34,0.3855974866350027,0.3290638801100181,-1.1858314847658165,1.7867026345906912e+47
1533031656144517.5,6413942.604972555,2776184.712370904,2.1079062027937228e+34,5.017441565977528e+34,0.391571320651829,0.3458729274011038,-1.0622598093555382,3.845152847106422e+47
1543493110168301.5,6833485.493967568,2899127.0098836403,2.541714661670798e+34,6.48553329694599e+34,0.3784888724868022,0.3499847351853574,-0.8978273149777981,5.547733582543656e+47
1554025953468264.5,6129064.135344621,2732420.917932792,2.4070684209136925e+34,6.013301865325677e+34,0.3544362952240118,0.33971712378076996,-0.7998428062244317,4.327454736724595e+47
1564630673206969.5,5409843.603316679,2546251.454384274,2.1772308998517518e+34,5.227962362696238e+34,0.332121059182907,0.328111027350092,-0.7414970626702309,3.076995843154318e+47
1575307759871391.2,4839698.491483745,2388807.516547913,1.9730748885480195e+34,4.555701809255436e+34,0.31260153020776216,0.3175932099992273,-0.7016299197476548,2.2385738312382555e+47
1586057707295602.2,4403336.501450973,2261824.4323033458,1.8083951825106405e+34,4.032412488096143e+34,0.2957261283263482,0.3084965364011593,-0.6723911879678068,1.699022319377866e+47
1596881012683614.0,4064254.6921258797,2158805.374996544,1.6764677463737547e+34,3.62628491863595e+34,0.28098585379080354,0.300636319698317,-0.6497233717995039,1.3405104743572603e+47
1607778176632365.8,3791729.030977461,2072951.5076590376,1.5682895784584637e+34,3.3024500663483788e+34,0.26779270245870623,0.2937075034144492,-0.6312230786344486,1.089642568048263e+47
1618749703154905.5,3568428.996551119,2000379.8248839413,1.4783819961499966e+34,3.0399052970464696e+34,0.2558677461358219,0.2875483479791437,-0.6156972740405511,9.078989335882398e+46
1629796099703662.0,3382313.432937095,1938231.9279819627,1.4026520161410661e+34,2.823597116225249e+34,0.24500158205974182,0.2820293152930032,-0.6023859940667848,7.72170296041121e+46
1640917877193940.5,3226901.7002579267,1885094.5312597146,1.3389078945746498e+34,2.645073593733607e+34,0.23516922792111367,0.2771138193452246,-0.5909298396775092,6.693967308223837e+46
1652115550027547.8,3095099.834431602,1839086.662490383,1.2845145263694706e+34,2.495381165291846e+34,0.22621111476178074,0.2726984449104083,-0.5809109813294486,5.895090922146208e+46
1663389636116584.5,2980483.6349736215,1798334.4102473787,1.236985359561321e+34,2.366625040638878e+34,0.2178964422019854,0.26865396545491826,-0.5719259727877114,5.252903829445533e+46
1674740656907398.8,2879698.941016403,1761900.264427143,1.195032188990593e+34,2.2545982126442213e+34,0.21013524550625118,0.26492393302319306,-0.5637782714426492,4.727390154704852e+46
1697675606195853.8,2709911.5977826486,1699179.6902078362,1.1240628558486957e+34,2.068653122544291e+34,0.19598510661807314,0.2582275890379268,-0.5494191881849316,3.922088558004697e+46
1709260595475320.8,2637310.178331178,1671820.1578718217,1.093623236071463e+34,1.9903069769884718e+34,0.18947585538560016,0.25518804778192994,-0.5429896670751366,3.607375792169468e+46
1720924641069265.8,2571447.0847505685,1646707.228725417,1.065971748214699e+34,1.9198873600492888e+34,0.18331075890928983,0.2523294709537559,-0.5369797380222572,3.3367511788669773e+46
1732668282460351.2,2511346.9043454784,1623541.610439761,1.0407163348354241e+34,1.8562038920854765e+34,0.17745739424527782,0.24963095108549999,-0.5313308718263466,3.1018969089646933e+46
1744492062812685.5,2456207.703680931,1602072.8972132048,1.0175325955483828e+34,1.798284852111005e+34,0.17188723887092766,0.2470743743208916,-0.5259941961860103,2.8963763806645034e+46
1780449725028711.2,2317312.7658887524,1547047.2747852346,9.591259575106484e+33,1.6547108519491444e+34,0.1569736257957322,0.24025584388437018,-0.5117834807749398,2.4196553906317986e+46
1792599567378927.5,2277237.8335880563,1530911.125458228,9.422864488629795e+33,1.6139503976508697e+34,0.15242764407014023,0.23817765489622408,-0.5074453184085542,2.2927155310712547e+46
1804832320617926.5,2239635.756755976,1515661.8343710531,9.264976132169818e+33,1.5759953292338133e+34,0.1480610033729376,0.23617821543277773,-0.503262766578554,2.1778150112078156e+46
1817148550532101.2,2205799.653202354,1501848.7231039787,9.123028383731016e+33,1.5420910541508343e+34,0.1440509841234704,0.234335920779844,-0.4993987627149568,2.0778540456137046e+46
1854603816262022.5,2114783.4590007532,1464255.8781367994,8.742041462781503e+33,1.4521263727347566e+34,0.13289691886414395,0.22916159095730473,-0.48847515250602047,1.8247584300741544e+46
1867259688355976.8,2087316.9511954787,1452784.1883893067,8.627384659682973e+33,1.4253503166678943e+34,0.12942737932716492,0.22753261636989816,-0.48500898254441127,1.752810610293131e+46
1905747850368743.0,2011348.7256170134,1420743.6102703812,8.311293982954885e+33,1.352259661042327e+34,0.11959491150120125,0.22284687281526205,-0.4749472368604384,1.5642252231318034e+46
1945029334608920.0,1943667.8383534818,1391808.3882062775,8.031310900297332e+33,1.288422499506745e+34,0.1105743837592017,0.2184271457841947,-0.4653110299704781,1.4087792190155015e+46
1998667014934795.2,1863829.563710176,1357199.459314762,7.703632863879872e+33,1.2148117838702365e+34,0.099688951432287,0.2128748528260904,-0.452971624447628,1.240121710131779e+46
2012305978619458.2,1845967.802868577,1349385.9386716292,7.630783032142691e+33,1.1986100537099085e+34,0.09723084182707513,0.2115770935601209,-0.45004705228155684,1.2045097793386046e+46
2026038015001575.0,1828598.5131113757,1341763.0532705248,7.560121141392339e+33,1.1829522519905012e+34,0.09483624049527577,0.2102941385805648,-0.44714038511687715,1.1706082047969914e+46
2067798933341778.8,1779433.4361014627,1320053.781915224,7.36114065677478e+33,1.1391651058147113e+34,0.08804688372277593,0.20654385202633732,-0.4385549024225902,1.0784797314827055e+46
2081909655312118.5,1764016.1254732092,1313206.0293019004,7.299080771752439e+33,1.1256007963907317e+34,0.08591911913862221,0.20532956123811075,-0.43574667118677346,1.0507378852508203e+46
2168619274993753.0,1678854.7874787017,1275039.588513503,6.95952793729831e+33,1.052170843454929e+34,0.07424367829624365,0.19825476355546645,-0.4191168755887288,9.070715548161117e+45
2198317707937877.2,1652692.6588043456,1263200.2062011089,6.856420893264785e+33,1.0301385791067828e+34,0.0707040324149981,0.19594369636546682,-0.4135902387339289,8.66100580669421e+45
2213319093942586.5,1639888.1579971884,1257386.3572589357,6.806181019158855e+33,1.0194481368057217e+34,0.06898272490251367,0.1947866217980853,-0.4108069608982942,8.465747588781876e+45
2258940270474606.0,1602821.921813882,1240486.4029247104,6.661616789114782e+33,9.888528988786263e+33,0.06404874359127921,0.19133449161045055,-0.4024422271350473,7.919669568589207e+45
2289875615798254.0,1579851.3065844162,1229961.6156643047,6.572700584703492e+33,9.701576703970443e+33,0.06103580311769073,0.18911363580555754,-0.3970164567309462,7.595272309333867e+45
2353023052230578.0,1535667.5442748903,1209609.159307046,6.403181908194319e+33,9.347758303260692e+33,0.055354617229135455,0.1846494246542971,-0.3860195214320761,7.000585644029509e+45
2369080152147041.5,1524932.649157679,1204643.3677546203,6.362306146729469e+33,9.262955819014971e+33,0.05399867301209106,0.1835237165791745,-0.38322983797831206,6.8617927961909e+45
2401523822112105.5,1503958.5880398022,1194918.1948768946,6.282803191725616e+33,9.098590904665031e+33,0.05137925422538625,0.18127444218653688,-0.3776387245022478,6.596895565481589e+45
2417911892737621.5,1493966.7060145822,1190274.6761560128,6.24509908008088e+33,9.020907038706716e+33,0.05014643273296285,0.180178760657221,-0.37490776008633736,6.473585184235681e+45
2451024295195390.5,1474338.5458262968,1181133.6054149084,6.171356049938556e+33,8.869464976774123e+33,0.04775477466859856,0.17797864471852612,-0.3694118028155922,6.236683201622349e+45
2714258469137797.5,1342465.560349189,1119117.5772462846,5.687362846788062e+33,7.891850736164274e+33,0.032833350187406934,0.1612307115333649,-0.32738645596732896,4.8185107792274384e+45
2732780650378962.0,1334484.1204380607,1115334.787045545,5.658720938149807e+33,7.83489154247028e+33,0.032001022568761237,0.16008487625910647,-0.3245202337000154,4.7418284801349516e+45
2885581552643031.5,1274519.8868559601,1086833.7873531105,5.445901356462864e+33,7.414810648976577e+33,0.02602878698525472,0.15085511565595505,-0.3015926324207404,4.196601989768309e+45
2905272847746980.0,1267509.990537065,1083493.9368263502,5.421290567103594e+33,7.366589908352877e+33,0.025364286229206584,0.1496965466100431,-0.29874009720163286,4.136311303200967e+45
2945059476893051.5,1253676.0598452732,1076898.8442763486,5.372882054172474e+33,7.271958114811549e+33,0.02407403125638835,0.14735506835994705,-0.292996039075256,4.0193713742959337e+45
3088652694714227.5,1207151.8762296068,1054690.3198397297,5.211607270573268e+33,6.958762697510181e+33,0.019941887454687474,0.1388815402613797,-0.2724731554866629,3.645399982001726e+45
3130950642537237.5,1194555.199597661,1048672.3364068333,5.1683334987145586e+33,6.875267428523428e+33,0.018879112315752237,0.13640746503024304,-0.26656727131940006,3.549097132443049e+45
3152316343673518.0,1188484.5784460113,1045771.9708364819,5.1475358051905895e+33,6.835221363740734e+33,0.018375628964002737,0.13518436687106844,-0.2636631669012394,3.50341596177718e+45
3195486141447955.0,1176497.1862085888,1040044.5504241246,5.106573219655591e+33,6.756503859942016e+33,0.017398203049502202,0.1327069749148923,-0.25781331788553064,3.414583038272278e+45
3261351853158297.0,1158724.2812931119,1031553.6034412513,5.0460908818631255e+33,6.640651171895108e+33,0.01598968502364052,0.12887071248777313,-0.24884284693170552,3.2861673902685635e+45
3283607416068853.5,1152866.266845422,1028755.5359613713,5.0262197532647374e+33,6.602686806643005e+33,0.015535966773145934,0.12756029005380967,-0.24580367165562567,3.2446881238360857e+45
3397184154100748.0,1124616.5896003437,1015270.1046850766,4.930814288049804e+33,6.421090102506367e+33,0.013421944913381062,0.1208821611803253,-0.23051871596930257,3.050396039876428e+45
3420366640708906.0,1119220.8969713217,1012696.4730570192,4.9126677917086383e+33,6.386677391885955e+33,0.013032145980317232,0.11953258187271783,-0.2274715519589357,3.014345428625914e+45
3467207287425793.0,1108683.586700798,1007672.7600398446,4.8772940899568806e+33,6.319711484877802e+33,0.01228402902817145,0.11682091267573749,-0.22139184770381282,2.9448963172597857e+45
3490867613996971.5,1103479.2171278594,1005192.8130965787,4.8598536809584106e+33,6.286750882678992e+33,0.011920867142598037,0.11544246309950151,-0.21832325486269594,2.911055993452418e+45
3538673745274381.0,1093197.6744287407,1000296.673518103,4.825454042325934e+33,6.221851154948934e+33,0.011215595653326397,0.1126374831318759,-0.21212492400763336,2.8450816416006265e+45
3636259034991766.0,1073247.3459672695,990809.0477936086,4.7589016538979085e+33,6.096706095253962e+33,0.009892627960886217,0.10685263873242849,-0.1995344586191667,2.7203351613529248e+45
3762033644286506.0,1049423.4236886536,979506.6496191876,4.679717972047783e+33,5.948520817504059e+33,0.008389850669903953,0.09924511206557649,-0.18336503732977483,2.576838629736444e+45
3787705874763866.5,1044755.798825778,977296.3186863291,4.6642356549502903e+33,5.919637665411035e+33,0.008104874450933542,0.09764992227255778,-0.18002903863036188,2.5494020922002175e+45
3813553293312361.0,1040154.338412553,975118.8850959587,4.648981749426984e+33,5.891210102490977e+33,0.00782685486698889,0.09603941634879685,-0.17667974699669492,2.5225675864802082e+45
3865778484735418.5,1031295.8718057564,970931.1636069155,4.619637005005252e+33,5.836602808128842e+33,0.007299786085749143,0.09282536976277883,-0.1700510608435965,2.4714942056818294e+45
3892158673117097.0,1026918.6055144891,968864.0918979038,4.6051464461027826e+33,5.809677699821134e+33,0.007043162384247784,0.09117769633451155,-0.1666810008919327,2.4465396530006273e+45
3918718880695908.0,1022573.8221163135,966813.7391624864,4.590768275075086e+33,5.782986743086214e+33,0.006790866150685177,0.08950037772040562,-0.16326954106103533,2.421951996740084e+45
3945460335928239.0,1018249.8138202478,964774.8024851435,4.576463735955055e+33,5.756458457962911e+33,0.006542067308259341,0.08778696200049756,-0.15980438711289896,2.397660915516751e+45
3999491945151395.5,1009701.177407272,960748.168800426,4.548194428659138e+33,5.704105135992988e+33,0.00605664348080855,0.08425927560053105,-0.1527314607639578,2.35015532061619e+45
4026784598199358.0,1005477.8020026458,958761.2875376298,4.5342326306949973e+33,5.678286230050286e+33,0.005819781632386176,0.0824413268411514,-0.14911801190966067,2.326936862149976e+45
4054263497130700.5,1001300.1357983844,956797.4374324923,4.5204244255374525e+33,5.652774520000118e+33,0.005587275026250933,0.08058967091893804,-0.1454589752790067,2.304131795294837e+45
4081929912892920.5,997154.346676399,954850.197766145,4.5067233969802666e+33,5.627485068414361e+33,0.00535817760690647,0.07869570862384302,-0.14173823482471137,2.2816586246815394e+45
4109785125106481.5,993039.874547761,952919.2539496965,4.4931272726003165e+33,5.602412598817683e+33,0.005132292112791414,0.07675624413041633,-0.13795053027069853,2.2595096613934718e+45
4166067101090065.0,985021.0674159407,949160.8265465198,4.4666294148542526e+33,5.553613924776955e+33,0.0046956982140972745,0.07278615983115426,-0.1302657217165897,2.2167775440258552e+45
4194496468000636.0,981102.4258394791,947326.5222806982,4.4536800880908363e+33,5.529798390604253e+33,0.0044837564987661345,0.0707440391078028,-0.12634746464546961,2.1961026899692923e+45
4223119837764095.5,977213.296588683,945507.6561184773,4.4408262476435845e+33,5.50617934237471e+33,0.004274049108307792,0.0686429276569709,-0.1223397429084073,2.1757153166820556e+45
4251938534261733.0,973358.3572758504,943706.2894874479,4.4280840376208837e+33,5.482786207395612e+33,0.004066562412905988,0.06648021411128963,-0.11823881711789472,2.155637088389811e+45
4280953890409044.0,969569.3811734022,941937.4003493179,4.4155575248403415e+33,5.459808997716879e+33,0.003862700515895121,0.06426865221978478,-0.1140699802571419,2.1360267758279013e+45
