phi_c,phi_0
0.0,0.0
0.0008016032064128256,0.19009964974575116
0.0016032064128256513,0.2505774152328424
0.002404809619238477,0.28332467542734735
0.0032064128256513026,0.30497043773363325
0.004008016032064128,0.32073785954522005
0.004809619238476954,0.3329026107813646
0.0056112224448897794,0.34264967786942324
0.006412825651302605,0.3506703893956632
0.007214428857715431,0.35740136333908934
0.008016032064128256,0.36313502456350777
0.008817635270541082,0.3680763038016162
0.009619238476953907,0.37237409554849893
0.010420841683366733,0.3761398174122909
0.011222444889779559,0.3794589160613529
0.012024048096192385,0.38239829807508746
0.01282565130260521,0.38501129659913774
0.013627254509018036,0.3873410895156234
0.014428857715430862,0.3894231120247066
0.015230460921843688,0.39128679734586774
0.01603206412825651,0.3929568571943026
0.016833667334669337,0.39445424001756185
0.017635270541082163,0.39579685916277485
0.01843687374749499,0.3970001538894489
0.019238476953907815,0.3980775270151724
0.02004008016032064,0.39904069020752314
0.020841683366733466,0.39989993923944867
0.021643286573146292,0.4006643755016101
0.022444889779559118,0.4013420858256598
0.023246492985971944,0.4019402896449997
0.02404809619238477,0.40246546032835695
0.024849699398797595,0.40292342591746944
0.02565130260521042,0.40331945330647323
0.026452905811623247,0.4036583190159787
0.027254509018036072,0.4039443690342202
0.028056112224448898,0.4041815696867486
0.028857715430861724,0.4043735510988434
0.02965931863727455,0.40452364450705636
0.030460921843687375,0.40463491443581284
0.0312625250501002,0.40471018656538726
0.03206412825651302,0.40475207196720364
0.03286573146292585,0.40476298826239643
0.033667334669338675,0.4047451781632117
0.034468937875751504,0.40470072577900174
0.035270541082164326,0.4046315710053775
0.036072144288577156,0.4045395222635262
0.03687374749498998,0.40442626781441116
0.03767535070140281,0.40429338583773033
0.03847695390781563,0.4041423534366821
0.03927855711422846,0.4039745547056359
0.04008016032064128,0.40379128797779634
0.04088176352705411,0.40359377235323074
0.04168336673346693,0.4033831535935374
0.04248496993987976,0.4031605094575662
0.043286573146292584,0.40292685454254773
0.04408817635270541,0.4026831446864585
0.044889779559118236,0.40243028098016975
0.045691382765531065,0.40216911343153416
0.04649298597194389,0.40190044431954863
0.047294589178356716,0.40162503126822946
0.04809619238476954,0.4013435900724449
0.04889779559118237,0.4010567972979913
0.04969939879759519,0.4007652926791891
0.05050100200400802,0.400469681333398
0.05130260521042084,0.40017053580982925
0.052104208416833664,0.3998683979880642
0.05290581162324649,0.39956378084001326
0.053707414829659315,0.3992571700675471
0.054509018036072145,0.3989490256268363
0.05531062124248497,0.39863978314893495
0.056112224448897796,0.39832985526573794
0.05691382765531062,0.39801963284894526
0.05771543086172345,0.397709486169241
0.05851703406813627,0.39739976598207966
0.0593186372745491,0.39709080454584905
0.06012024048096192,0.3967829165776756
0.06092184368737475,0.3964764001515831
0.06172344689378757,0.3961715375433338
0.0625250501002004,0.3958685960258622
0.06332665330661323,0.3955678286188612
0.06412825651302605,0.39526947479578844
0.06492985971943888,0.3949737611512339
0.0657314629258517,0.39468090203141226
0.06653306613226453,0.3943911001302207
0.06733466933867735,0.39410454705318754
0.06813627254509018,0.3938214238513724
0.06893787575150301,0.3935419015271972
0.06973947895791584,0.39326614151393025
0.07054108216432865,0.39299429613051534
0.07134268537074148,0.39272650901322786
0.07214428857715431,0.3924629155255838
0.07294589178356714,0.3922036431477789
0.07374749498997996,0.39194881184688424
0.07454909819639279,0.3916985344288943
0.07535070140280561,0.3914529168736894
0.07615230460921844,0.39121205865385816
0.07695390781563126,0.39097605303829935
0.07775551102204409,0.3907449873814273
0.07855711422845692,0.3905189433987802
0.07935871743486973,0.39029799742975013
0.08016032064128256,0.3900822206881356
0.08096192384769539,0.38987167950114143
0.08176352705410822,0.3896664355374496
0.08256513026052104,0.38946654602490133
0.08336673346693386,0.3892720639583457
0.0841683366733467,0.3890830382981289
0.08496993987975952,0.38889951415971735
0.08577154308617234,0.3887215329948774
0.08657314629258517,0.3885491327648376
0.087374749498998,0.3883823481058175
0.08817635270541083,0.3882212104873081
0.08897795591182364,0.38806574836344165
0.08977955911823647,0.38791598731777227
0.0905811623246493,0.38777195020181454
0.09138276553106213,0.3876336572675878
0.09218436873747494,0.3875011262944923
0.09298597194388777,0.3873743727107468
0.0937875751503006,0.3872534097096656
0.09458917835671343,0.3871382483609863
0.09539078156312625,0.38702889771751253
0.09619238476953908,0.38692536491724605
0.0969939879759519,0.38682765528123764
0.09779559118236474,0.3867357724073499
0.09859719438877755,0.3866497182601034
0.09939879759519038,0.386569493256797
0.10020040080160321,0.3864950963500587
0.10100200400801604,0.3864265251069942
0.10180360721442885,0.38636377578508607
0.10260521042084168,0.38630684340496957
0.10340681362725451,0.38625572182025925
