phi_c,phi_0
0.0,0.0
0.0023411371237458192,0.0025582940551684653
0.0046822742474916385,0.0059548047089657595
0.007023411371237458,0.010688272817543462
0.009364548494983277,0.01647403630595716
0.011705685618729096,0.022174453467860986
0.014046822742474915,0.0263781457577126
0.016387959866220735,0.027876986551706534
0.018729096989966554,0.02546960778932372
0.021070234113712373,0.017419650360445512
0.023411371237458192,0.0018718446018364573
0.02575250836120401,-0.018083532875378835
0.02809364548494983,-0.0343931062040452
0.03043478260869565,-0.04522401977522846
0.03277591973244147,-0.05217665932222247
0.03511705685618729,-0.0563936291870885
0.03745819397993311,-0.058212885846109556
0.03979933110367893,-0.05728794533875157
0.042140468227424746,-0.052395979722344416
0.044481605351170565,-0.04036305632302599
0.046822742474916385,-0.013172139132871463
0.049163879598662204,0.024124918619382103
0.05150501672240802,0.04481486272805091
0.05384615384615384,0.05581855868604479
0.05618729096989966,0.06299807354669436
0.05852842809364548,0.06827101999511259
0.0608695652173913,0.07222242390585794
0.06321070234113713,0.07492876629122913
0.06555183946488294,0.07620143353622508
0.06789297658862875,0.07560688019797811
0.07023411371237458,0.0723108331259535
0.0725752508361204,0.06454127937220677
0.07491638795986622,0.04756342417205488
0.07725752508361203,0.007334887364205886
0.07959866220735785,-0.033652101212405396
0.08193979933110368,-0.05018737450790608
0.08428093645484949,-0.059258424463835065
0.0866220735785953,-0.06588640870314483
0.08896321070234113,-0.07144145356073975
0.09130434782608696,-0.07634333037960044
0.09364548494983277,-0.08071395646198597
0.09598662207357858,-0.0845679828780029
0.09832775919732441,-0.0878734367041076
0.10066889632107023,-0.09057006120844825
0.10301003344481605,-0.09257142737453414
0.10535117056856186,-0.09375813777809142
0.10769230769230768,-0.0939621631622693
0.11003344481605351,-0.09293680641525508
0.11237458193979932,-0.09029714977956199
0.11471571906354514,-0.08538961262912032
0.11705685618729096,-0.07695977382978447
0.11939799331103679,-0.06210099268509722
0.1217391304347826,-0.032228541491158315
0.12408026755852841,0.015473359464151097
0.12642140468227425,0.03838799356856066
0.12876254180602006,0.048641238748421876
0.13110367892976588,0.0553237140222234
0.1334448160535117,0.06075365744177097
0.1357859531772575,0.06564140538091828
0.13812709030100334,0.07023090142047791
0.14046822742474915,0.07461106602054912
0.14280936454849497,0.07881492335976863
0.1451505016722408,0.0828540616462575
0.14749163879598662,0.08673135671228548
0.14983277591973243,0.09044586022705976
0.15217391304347824,0.09399476855347387
0.15451505016722406,0.0973741988651364
0.1568561872909699,0.10057950173314474
0.1591973244147157,0.1036053568156736
0.16153846153846152,0.1064457579895426
0.16387959866220736,0.10909396820047494
0.16622073578595317,0.11154240607316306
0.16856187290969898,0.1137825266970791
0.1709030100334448,0.1158046529579441
0.1732441471571906,0.11759776593336951
0.17558528428093645,0.11914925439311666
0.17792642140468226,0.1204445860599962
0.18026755852842807,0.12146689523783397
0.1826086956521739,0.12219645525575651
0.18494983277591973,0.12260997833656784
0.18729096989966554,0.12267969553257868
0.18963210702341135,0.12237210738366047
0.19197324414715716,0.12164625847155477
0.194314381270903,0.12045129609737254
0.19665551839464882,0.11872292408916554
0.19899665551839463,0.11637807707448408
0.20133779264214047,0.1133066202891849
0.20367892976588628,0.10935779971047782
0.2060200668896321,0.10431688381279579
0.2083612040133779,0.09786198838594157
0.21070234113712372,0.08947714864849349
0.21304347826086956,0.07825796936105935
0.21538461538461537,0.06243214887601671
0.21772575250836118,0.03840155132083578
0.22006688963210702,0.0055712153546049435
0.22240802675585283,-0.017306611551513876
0.22474916387959865,-0.02832812977656457
0.22709030100334446,-0.03469527855122718
0.22943143812709027,-0.03929553161262507
0.2317725752508361,-0.043169043166368215
0.23411371237458192,-0.04671953987012014
0.23645484949832773,-0.05011221932806742
0.23879598662207357,-0.05341695433084652
0.2411371237458194,-0.05666398794621217
0.2434782608695652,-0.05986665624198302
0.245819397993311,-0.0630309343907131
0.24816053511705682,-0.06615953664893112
0.25050167224080266,-0.06925371028371705
0.2528428093645485,-0.07231402692979048
0.2551839464882943,-0.07534074459013554
0.25752508361204013,-0.07833397053480846
0.2598662207357859,-0.08129373713349347
0.26220735785953175,-0.08422003899948374
0.2645484949832776,-0.08711284638930258
0.2668896321070234,-0.08997211668263874
0.2692307692307692,-0.09279779739233154
