phi_c,phi_0
0.296989966555184,-0.0018510744399832424
0.29832775919732446,0.0014676097205501358
0.2996655518394649,0.0042816447768052445
0.3010033444816054,0.006046393484848901
0.30234113712374583,0.006461928356623351
0.30367892976588634,0.005522024392427815
0.3050167224080268,0.0035015460036655257
0.30635451505016725,0.0008879268261852943
0.3076923076923077,-0.0017307840917776675
0.3090301003344482,-0.0037978531567376015
0.3103678929765887,-0.004907631015574815
0.31170568561872913,-0.004884808723720727
0.3130434782608696,-0.0038089261330372724
0.31438127090301005,-0.0019835813257153972
0.31571906354515056,0.00014110359750098985
0.317056856187291,0.002075823293814694
0.31839464882943147,0.0034040648597616465
0.3197324414715719,0.0038715170488753696
0.3210702341137124,0.0034332666550647324
0.3224080267558529,0.0022514447741666375
0.32374581939799335,0.0006468826317142897
0.3250836120401338,-0.0009830015408378552
0.32642140468227426,-0.0022603955951501346
0.3277591973244148,-0.002913817799307837
0.32909698996655523,-0.0028349331465596134
0.3304347826086957,-0.002094020535674793
0.33177257525083614,-0.0009130733168405448
0.3331103678929766,0.0003953682277775677
0.3344481605351171,0.001508112974391384
0.33578595317725757,0.0021698813614958886
0.337123745819398,0.002251217622471684
0.3384615384615385,0.001772686144342886
0.339799331103679,0.0008913275702321271
0.34113712374581945,-0.0001456597313487232
0.3424749163879599,-0.0010674818628319531
0.34381270903010036,-0.001649153023161497
0.3451505016722408,-0.0017659357872321433
0.34648829431438133,-0.0014196002861042109
0.3478260869565218,-0.0007311246908508775
0.34916387959866224,9.693834887249734e-05
0.3505016722408027,0.0008376675098425267
0.3518394648829432,0.0013008701169619484
0.35317725752508367,0.0013816567773201024
0.3545150501672241,0.0010839940750294712
0.3558528428093646,0.0005139375743261551
0.35719063545150503,-0.00015450137232963406
0.35852842809364555,-0.00073062600481237
0.359866220735786,-0.0010607107952835542
0.36120401337792646,-0.0010689538320487622
0.3625418060200669,-0.000774693317709429
0.3638795986622074,-0.0002819423392786439
0.3652173913043479,0.00025476418451574664
0.36655518394648834,0.0006775569909073367
0.3678929765886288,0.000871262353308817
0.36923076923076925,0.0007948109640106831
0.37056856187290976,0.0004893371881765883
0.3719063545150502,6.149474660500402e-05
0.3732441471571907,-0.0003520549240504575
0.37458193979933113,-0.0006275280230096594
0.3759197324414716,-0.0006909134746130623
0.3772575250836121,-0.0005378067348505146
0.37859531772575256,-0.000230796992671171
0.379933110367893,0.00012381132075250313
0.38127090301003347,0.00041176833559868796
0.382608695652174,0.0005473082567133309
0.38394648829431444,0.0004986317732248579
0.3852842809364549,0.00029480508591816357
0.38662207357859535,1.2736005127038432e-05
0.3879598662207358,-0.00025061274273666486
0.3892976588628763,-0.00041100953050172105
0.3906354515050168,-0.0004237350878057023
0.39197324414715723,-0.0002958183375892554
0.3933110367892977,-8.040725692073453e-05
0.3946488294314382,0.00014392573422711643
0.39598662207357865,0.0003012071162210787
0.3973244147157191,0.00034354967015581416
0.39866220735785957,0.00026556703726579426
0.4,0.000103385711687986
