phi_c,phi_0
0.0,0.0
0.0023411371237458192,0.14137328036675448
0.0046822742474916385,0.1511416453749537
0.007023411371237458,0.1558343139174253
0.009364548494983277,0.15909226937643445
0.011705685618729096,0.16181884527568333
0.014046822742474915,0.1643271757914725
0.016387959866220735,0.16674182625982809
0.018729096989966554,0.16911547955896783
0.021070234113712373,0.1714710370617183
0.023411371237458192,0.1738185768570939
0.02575250836120401,0.17616255825231586
0.02809364548494983,0.17850495918357515
0.03043478260869565,0.1808466579179061
0.03277591973244147,0.18318804462143087
0.03511705685618729,0.18552929266068896
0.03745819397993311,0.18787047907673454
0.03979933110367893,0.19021163810670882
0.042140468227424746,0.1925527849659241
0.044481605351170565,0.1948939264162684
0.046822742474916385,0.19723506546282388
0.049163879598662204,0.19957620344109767
0.05150501672240802,0.2019173409446094
0.05384615384615384,0.20425847823712964
0.05618729096989966,0.2065996154358813
0.05852842809364548,0.20894075259296113
0.0608695652173913,0.21128188973152107
0.06321070234113713,0.21362302686185067
0.06555183946488294,0.2159641639885224
0.06789297658862875,0.2183053011135685
0.07023411371237458,0.22064643823789207
0.0725752508361204,0.22298757536189517
0.07491638795986622,0.22532871248575498
0.07725752508361203,0.22766984960955178
0.07959866220735785,0.2300109867333192
0.08193979933110368,0.23235212385707574
0.08428093645484949,0.2346932609808262
0.0866220735785953,0.23703439810457375
0.08896321070234113,0.23937553522832045
0.09130434782608696,0.24171667235206648
0.09364548494983277,0.24405780947581296
0.09598662207357858,0.2463989465995588
0.09832775919732441,0.2487400837233047
0.10066889632107023,0.25108122084705065
0.10301003344481605,0.2534223579707963
0.10535117056856186,0.255763495094542
0.10769230769230768,0.25810463221828817
0.11003344481605351,0.260445769342034
0.11237458193979932,0.2627869064657799
0.11471571906354514,0.26512804358952563
0.11705685618729096,0.26746918071327097
0.11939799331103679,0.26981031783701726
0.1217391304347826,0.27215145496076326
0.12408026755852841,0.2744925920845091
0.12642140468227425,0.27683372920825505
0.12876254180602006,0.2791748663320009
0.13110367892976588,0.2815160034557465
0.1334448160535117,0.2838571405794925
0.1357859531772575,0.2861982777032383
0.13812709030100334,0.28853941482698386
0.14046822742474915,0.29088055195073004
0.14280936454849497,0.29322168907447566
0.1451505016722408,0.29556282619822155
0.14749163879598662,0.2979039633219675
0.14983277591973243,0.3002451004457137
0.15217391304347824,0.30258623756945874
0.15451505016722406,0.3049273746932054
0.1568561872909699,0.3072685118169506
0.1591973244147157,0.3096096489406969
0.16153846153846152,0.3119507860644425
0.16387959866220736,0.31429192318818827
0.16622073578595317,0.31663306031193433
0.16856187290969898,0.31897419743568034
0.1709030100334448,0.32131533455942596
0.1732441471571906,0.32365647168317213
0.17558528428093645,0.32599760880691775
0.17792642140468226,0.3283387459306636
0.18026755852842807,0.33067988305440943
0.1826086956521739,0.33302102017815555
0.18494983277591973,0.3353621573019012
0.18729096989966554,0.33770329442564717
0.18963210702341135,0.34004443154939257
