phi_c,phi_0
0.0,0.0
0.0023411371237458192,0.005722747703849244
0.0046822742474916385,0.00974501164335905
0.007023411371237458,0.009717098725150447
0.009364548494983277,0.002486186157135227
0.011705685618729096,-0.014124584980203908
0.014046822742474915,-0.03471859054783082
0.016387959866220735,-0.051102546620015336
0.018729096989966554,-0.06218832420526634
0.021070234113712373,-0.06947387949674146
0.023411371237458192,-0.07399758182726707
0.02575250836120401,-0.0759993477110182
0.02809364548494983,-0.07491297266663506
0.03043478260869565,-0.068891683742292
0.03277591973244147,-0.05221030797482076
0.03511705685618729,-0.0023908107995390115
0.03745819397993311,0.04816681316554461
0.03979933110367893,0.06625932216624054
0.042140468227424746,0.07590130211557714
0.044481605351170565,0.08277952003820702
0.046822742474916385,0.0884205788708234
0.049163879598662204,0.09326438679227508
0.05150501672240802,0.09740019458919325
0.05384615384615384,0.10078227993149408
0.05618729096989966,0.1032921977140129
0.05852842809364548,0.10474522576099417
0.0608695652173913,0.1048648643417146
0.06321070234113713,0.10321733025463992
0.06555183946488294,0.09905863958185174
0.06789297658862875,0.09092512799503334
0.07023411371237458,0.0752038127097007
0.0725752508361204,0.03842673246490835
0.07491638795986622,-0.02990250733814627
0.07725752508361203,-0.05383996853891864
0.07959866220735785,-0.06366247871046217
0.08193979933110368,-0.0700526306191789
0.08428093645484949,-0.0753195899247841
0.0866220735785953,-0.08013302439047369
0.08896321070234113,-0.08471258040743532
0.09130434782608696,-0.08913497588694105
0.09364548494983277,-0.09342794635704196
0.09598662207357858,-0.09760154445592303
0.09832775919732441,-0.10165914996751876
0.10066889632107023,-0.10560150404511193
0.10301003344481605,-0.10942824730255349
0.10535117056856186,-0.11313851602392971
0.10769230769230768,-0.1167311808248949
0.11003344481605351,-0.1202049409590619
0.11237458193979932,-0.12355835902860993
0.11471571906354514,-0.12678986950712443
0.11705685618729096,-0.1298977766436548
0.11939799331103679,-0.13288024806582927
0.1217391304347826,-0.13573530326058064
0.12408026755852841,-0.1384608017403074
0.12642140468227425,-0.14105442806271817
0.12876254180602006,-0.14351367636556706
0.13110367892976588,-0.1458358317974306
0.1334448160535117,-0.14801794951009634
0.1357859531772575,-0.15005683177053347
0.13812709030100334,-0.15194900105588835
0.14046822742474915,-0.15369066878224386
0.14280936454849497,-0.15527770120772266
0.1451505016722408,-0.15670557746923208
0.14749163879598662,-0.157969343229855
0.14983277591973243,-0.15906355419334592
0.15217391304347824,-0.15998221280368835
0.15451505016722406,-0.16071869016197363
0.1568561872909699,-0.16126563600065646
0.1591973244147157,-0.1616148702936058
0.16153846153846152,-0.16175725226997756
0.16387959866220736,-0.16168252306628772
0.16622073578595317,-0.16137911195843224
0.16856187290969898,-0.16083389925188157
0.1709030100334448,-0.16003191989802293
0.1732441471571906,-0.1589559919155526
0.17558528428093645,-0.15758624226945425
0.17792642140468226,-0.15589949765566183
0.18026755852842807,-0.15386848521262128
0.1826086956521739,-0.15146077206089079
0.18494983277591973,-0.14863732888245962
0.18729096989966554,-0.1453505425807849
0.18963210702341135,-0.14154140478779625
0.19197324414715716,-0.13713541802395768
0.194314381270903,-0.1320364452383325
0.19665551839464882,-0.12611711500431133
0.19899665551839463,-0.11920317043293387
0.20133779264214047,-0.11104656835662366
0.20367892976588628,-0.10127636781842943
0.2060200668896321,-0.0893033651745458
0.2083612040133779,-0.07413098101345683
0.21070234113712372,-0.05408617778535074
0.21304347826086956,-0.027936255253642815
0.21538461538461537,-0.0028792195947670153
0.21772575250836118,0.01176705528280432
0.22006688963210702,0.019418512614083186
0.22240802675585283,0.024034189325158516
0.22474916387959865,0.027366101683916007
0.22709030100334446,0.03014338199497222
0.22943143812709027,0.03267750814964537
0.2317725752508361,0.03510424552251631
0.23411371237458192,0.03748339165260976
0.23645484949832773,0.03984141404223903
0.23879598662207357,0.04219005395707692
0.2411371237458194,0.04453452518711162
0.2434782608695652,0.04687714399127737
0.245819397993311,0.04921893958787356
0.24816053511705682,0.051560369345672846
0.25050167224080266,0.05390163652035364
0.2528428093645485,0.05624283144076923
0.2551839464882943,0.058583994250278354
0.25752508361204013,0.060925142789191276
0.2598662207357859,0.0632662849860223
0.26220735785953175,0.06560742436432931
0.2645484949832776,0.06794856249003842
0.2668896321070234,0.07028970005907312
0.2692307692307692,0.07263083738071266
0.271571906354515,0.07497197459240572
0.27391304347826084,0.07731311175523672
0.2762541806020067,0.07965424889635256
0.27859531772575247,0.08199538602781767
0.2809364548494983,0.08433652315499438
0.28327759197324415,0.0866776602802647
0.28561872909698993,0.08901879740468835
0.28795986622073577,0.09135993452873549
0.2903010033444816,0.09370107165261518
0.2926421404682274,0.09604220877642013
0.29498327759197324,0.09838334590019235
0.297324414715719,0.10072448302394987
0.29966555183946486,0.10306562014770122
0.3020066889632107,0.10540675727144903
0.3043478260869565,0.10774789439519614
0.3066889632107023,0.11008903151894256
0.3090301003344481,0.1124301686426884
0.31137123745819395,0.11477130576643424
0.3137123745819398,0.1171124428901801
0.3160535117056856,0.11945358001392611
0.3183946488294314,0.12179471713767208
0.32073578595317725,0.12413585426141754
0.32307692307692304,0.1264769913851635
0.3254180602006689,0.12881812850890936
0.3277591973244147,0.13115926563265481
0.3301003344481605,0.13350040275640057
0.33244147157190634,0.13584153988014683
0.33478260869565213,0.13818267700389283
0.33712374581939797,0.14052381412763837
0.3394648829431438,0.1428649512513839
0.3418060200668896,0.14520608837513
0.34414715719063543,0.1475472254988761
0.3464882943143812,0.1498883626226216
0.34882943143812706,0.15222949974636732
0.3511705685618729,0.15457063687011338
