shell_rho,shell_phi
0.0001,0.00750683
0.00014454439442263236,0.00750683
0.0005899883386489559,0.00750683
0.0050444277809121914,0.007506829999999997
0.049588822203544554,0.0075068299999997215
0.49503276642986815,0.007506829999972263
4.949472208693105,0.007506829997227292
25.84932122178896,0.0075068299243716335
82.5973440079158,0.0075068292278199335
198.92579254545478,0.007506825521128932
399.8560634272373,0.007506811903543712
709.9658346214165,0.007506772949363822
1152.6975896696933,0.007506679611375741
1750.1623691123627,0.007506483312640831
2523.1621251773777,0.007506109446673881
3491.2917935916626,0.007505450446981199
4673.060690682783,0.007504358544193546
6086.00886577145,0.007502638303711404
7746.8106129553735,0.007500039023954289
9671.36200767534,0.007496247076137238
11874.853113063053,0.00749087827459704
14371.826619071138,0.007483470381974895
17176.223587146545,0.007473475880317484
20301.418080379855,0.007460255168627709
23760.24302203219,0.007443070379984439
27565.007571458773,0.007421080060245187
31727.510153192874,0.007393334976163608
36259.04803632379,0.007358775375987226
41170.42868733323,0.007316230037416562
46471.98608755745,0.007264417473076401
52173.61059258062,0.007201949625181439
58284.79563335546,0.007127338411928004
64814.71416879328,0.0070390053542163005
71772.33110631497,0.006935294508541551
79166.56447496575,0.006814488776057026
87006.50520610472,0.00667482960209763
95301.70640007626,0.006514540007678352
104062.55042833631,0.006331850940854309
113300.70252679517,0.006125031046516495
123029.65372394021,0.005892420354690879
133265.34985268977,0.005632469073930024
144026.89229594186,0.005343783830586809
155337.274158191,0.005025185578436568
167224.06533255556,0.004675786625891954
179719.86935662138,0.004295099228716854
192862.19498904693,0.003883196131805178
201251.21613124746,0.003615744215285965
208841.85546490646,0.0033716757147786835
223530.80273133054,0.0028965781557321346
238981.1086190006,0.002397811701400354
255197.77864865496,0.0018820218313472343
267961.2663417612,0.0014861475588097682
280724.7540348675,0.001102786432209879
295203.89438921196,0.0006870661762329998
313180.55180444056,0.00020557234188431519
331397.26064408914,-0.000235987025280481
349667.1076097077,-0.0006251741927558697
368393.7055727562,-0.0009625253226692582
383347.9446713355,-0.0011841819757385332
398302.18376991485,-0.0013618116545814714
418025.5761733658,-0.0015276155563825479
436694.38130128203,-0.001613132361579616
458347.71528372786,-0.001628233464164334
469404.1388854359,-0.001602957730099518
480460.5624871439,-0.0015568347401505112
503484.30247486837,-0.0013999655429069169
525030.1307304988,-0.0011896210326769994
537879.1425458611,-0.001040831455232083
550728.1543612233,-0.0008785827963694572
566584.6867941302,-0.0006649072333416703
588521.9012295022,-0.00035644132098699153
608618.1725372211,-7.43538934936831e-05
624003.7916163296,0.00013286153387805146
639389.410695438,0.0003264453602266923
659934.6845409696,0.0005552016334586876
672086.302231843,0.0006707907891135245
684237.9199227164,0.000769614720630792
695704.8295840186,0.0008462911426206168
707171.7392453207,0.0009060170748743787
718397.784571611,0.0009475489913996229
729623.8298979013,0.0009720911814231067
738812.5557166399,0.0009795607239528933
748001.2815353784,0.0009758391199264618
756174.1381846146,0.0009633515141559336
764346.9948338508,0.0009425084139308677
773464.5941615475,0.0009098215282731493
783558.0081626979,0.0008627098378240172
792727.2991603629,0.0008107016739134533
805901.184980875,0.0007222439373618234
819075.0708013871,0.0006199072489739712
826390.2368190185,0.0005581104373190926
833623.7437371521,0.0004941339003045333
840579.728360954,0.0004303858516075421
847535.7129847559,0.00036490961629394726
854586.9574224815,0.00029723438437159657
861638.2018602071,0.00022871295924557257
869317.6660803013,0.00015366474208229343
876353.505557032,8.500449208816075e-05
881518.2120636499,3.492561752931126e-05
886682.9185702679,-1.4693454069548884e-05
892475.3730668956,-6.959694670935165e-05
897325.0970523789,-0.00011480482895745686
902174.8210378622,-0.00015918951712121996
910266.1320763159,-0.00023109454253331032
914965.7473788251,-0.00027145868457810777
919665.3626813343,-0.0003106807761203506
924523.1353584272,-0.0003499332533334851
927242.5011363596,-0.00037130263689803437
929961.8669142921,-0.00039222067277757295
932462.4753588372,-0.0004110463378743339
937951.6389448338,-0.0004509475231889879
943440.8025308304,-0.0004888187333433052
948054.9570283034,-0.0005190244721733354
952669.1115257764,-0.000547700363034031
956865.1928558656,-0.0005724221805937692
961061.2741859547,-0.0005958320565853458
965667.3514234684,-0.0006200011537515111
970462.188275194,-0.0006434480149772752
975075.2979853002,-0.0006643505122364222
978261.7480414121,-0.000677840436202868
981448.198097524,-0.0006905576826306455
983610.9141618749,-0.0006987506948865902
985728.2245337305,-0.0007064298380720511
989904.0215844377,-0.000720590297144136
993564.3402637917,-0.0007319390255318429
997224.6589431458,-0.000742308179984457
1001518.2676747394,-0.0007532447257024947
1003941.0863784642,-0.0007588422039968841
1006363.9050821891,-0.0007640331994701878
1008306.1279523657,-0.0007679053544593893
1009375.388572817,-0.0007699286981270496
1010444.6491932683,-0.0007718758404214494
1012573.3982314888,-0.0007755280140323801
1014702.1472697093,-0.0007788859534776799
1017336.6808575809,-0.0007826425736428377
1018993.143994051,-0.0007847830242781041
1020649.6071305212,-0.0007867558463024712
1021845.3354626627,-0.0007880774315920307
1023041.0637948043,-0.0007893143539335931
1024344.9488603122,-0.0007905680399088087
1025772.2759551007,-0.0007918284307621752
1027199.6030498891,-0.0007929738041454177
1028564.2415375806,-0.0007939632906784117
1029928.8800252721,-0.0007948515127523734
1031433.0602804216,-0.0007957155862314428
1032865.1917247232,-0.0007964286152128109
1033687.930026237,-0.0007967908014375126
1034510.6683277509,-0.0007971189416644555
1035575.6426182131,-0.0007974938993540355
1036521.8934960779,-0.0007977806786122052
1037381.9526910419,-0.0007980041196604601
1038076.7579625788,-0.0007981591422061674
1038771.5632341157,-0.0007982917064848056
1039434.4075574174,-0.0007983975167965043
1040615.40731921,-0.0007985368939845614
1041796.4070810026,-0.0007986146018141882
1042534.3438016642,-0.0007986325347897883
1042943.5203562699,-0.0007986324997808679
1043352.6969108756,-0.0007986254282440181
1043959.2425677176,-0.0007986021407970295
1044587.3676257754,-0.0007985621123788107
1045215.4926838332,-0.0007985061316571257
1046097.3544308235,-0.0007984010822383157
1046979.2161778137,-0.0007982657520069608
1047397.2558062435,-0.0007981912183300971
1047815.2954346733,-0.0007981101080836172
1048451.753720627,-0.0007979741598307943
1048974.4684264078,-0.0007978514231631001
1049497.1831321884,-0.0007977188477034647
1050293.6049438003,-0.0007974982709002355
1051090.026755412,-0.0007972557285940731
1051582.9646862221,-0.0007970948372986119
1052075.9026170322,-0.0007969258602495816
1052595.9118059622,-0.0007967389714245895
1052949.1130792547,-0.0007966070477559103
1053302.3143525473,-0.0007964711418413299
1053588.7127894128,-0.0007963580468721079
1053875.1112262784,-0.0007962423878499463
1055661.8749837694,-0.0007954646184644692
1056446.8326681533,-0.0007950934094434149
1057231.7903525373,-0.0007947049647370144
1058892.797224509,-0.0007938286362743179
1059548.843827129,-0.000793463052942343
1060204.8904297492,-0.0007930869224906552
1060967.5134889474,-0.0007926368441349678
1061479.4792694107,-0.0007923271781282059
1061991.445049874,-0.0007920116414894191
1063034.356478004,-0.0007913513117753537
1063454.0828366643,-0.0007910791253599447
1063873.8091953245,-0.0007908033638951952
1065229.8196835546,-0.0007898889503141082
1066379.0245521981,-0.000789087327573309
1066897.9006546577,-0.0007887178137860501
1067248.5694134412,-0.0007884655216378496
1067599.2381722247,-0.0007882112090518041
1068061.2101814374,-0.0007878731640343787
1069256.5834969946,-0.0007869831991892116
1069526.1242875382,-0.0007867796036863718
1069795.665078082,-0.0007865749729485044
1070092.4812281895,-0.0007863484593433691
1071212.4009012457,-0.0007854831106271325
1071810.2574178667,-0.0007850145475610831
1072234.7429054414,-0.0007846792078935623
1072642.6850395708,-0.0007843549311785094
1073677.4545255161,-0.000783523963666789
1074231.7202547856,-0.0007830741418210176
1074785.985984055,-0.0007826212073832095
1075357.6551021172,-0.0007821509360184657
1076305.896709946,-0.0007813643035291551
1076776.1288775215,-0.0007809713378005788
1077126.3975200313,-0.0007806774487552281
1077476.6661625411,-0.0007803825919535063
1078042.6527263978,-0.0007799041779701979
1078905.4892711502,-0.0007791704330709828
1079745.350067701,-0.0007784514857750706
1080559.1657780951,-0.0007777507525886817
1081318.3692498042,-0.0007770937343553861
1082077.5727215132,-0.0007764338047228661
1082816.4156796453,-0.0007757890311233337
1083073.3829126672,-0.0007755642373404909
1083330.3501456892,-0.0007753391788872282
1083434.4686465007,-0.0007752479160950548
1083538.5871473122,-0.0007751566120576035
1083662.1935794207,-0.0007750481659159873
1084332.5095730997,-0.0007744591133131425
1084989.665444287,-0.0007738801837185397
1085628.350633624,-0.0007733163036944023
1086249.004248755,-0.0007727673175703277
1086852.1125223127,-0.0007722329957573571
1086983.4791248026,-0.0007721165106249941
1087114.8457272926,-0.0007719999915832959
1087298.5034521252,-0.0007718370367036845
1087382.0813544844,-0.0007717628596322552
1087423.9838629712,-0.0007717256656092147
1087462.5071362415,-0.0007716914683786029
1087847.739868945,-0.0007713493602471973
1088297.341183323,-0.0007709498094487088
1088745.7840414073,-0.0007705510366123816
1089193.3755302576,-0.0007701528177805395
